Potential (V);Current (A)
-0.55;3.362985063806956e-10
-0.5478003003003004;0.0827127358332556
-0.5456006006006007;0.15703196747562342
-0.543400900900901;0.22378915596391713
-0.5412012012012013;0.28373549364176676
-0.5390015015015016;0.3375498600682939
-0.5368018018018019;0.3858456312765802
-0.5346021021021021;0.4291767002326002
-0.5324024024024024;0.4680429868463179
-0.5302027027027028;0.502522138461326
-0.5280030030030031;0.533323239573208
-0.5258033033033034;0.5609932378314946
-0.5236036036036037;0.5858426949952223
-0.5214039039039039;0.6081524200978186
-0.5192042042042042;0.6281761736108101
-0.5170045045045045;0.6461431468988221
-0.5148048048048048;0.6622602324448891
-0.5126051051051052;0.6766334032882786
-0.5104054054054055;0.6893984076050267
-0.5082057057057058;0.7008669844183841
-0.506006006006006;0.7111675607695931
-0.5038063063063063;0.7204162824907936
-0.5016066066066066;0.72871812718933
-0.4994069069069069;0.7361679252340361
-0.49720720720720724;0.7428512950012347
-0.49500750750750755;0.7488430956661423
-0.49280780780780786;0.7541332848176808
-0.4906081081081081;0.7588867207551488
-0.48840840840840843;0.7631565088805731
-0.48620870870870875;0.7669906857162553
-0.48400900900900906;0.7704326769077365
-0.4818093093093093;0.7735217175846949
-0.47960960960960963;0.7762932375946077
-0.47740990990990995;0.7787792140554719
-0.47521021021021026;0.7809837447771832
-0.4730105105105105;0.7829540454517164
-0.47081081081081083;0.784724093408226
-0.46861111111111114;0.7863137550682645
-0.4664114114114114;0.7877409934163742
-0.4642117117117117;0.7890220410424049
-0.46201201201201203;0.7901715587992868
-0.45981231231231234;0.7912027810654235
-0.45761261261261266;0.7921221225982975
-0.4554129129129129;0.7929390494384693
-0.45321321321321323;0.793673077504722
-0.45101351351351354;0.7943324228949262
-0.44881381381381386;0.7949245160313014
-0.4466141141141141;0.795456072886562
-0.4444144144144145;0.7959331603204118
-0.4422147147147148;0.7963612559235392
-0.44001501501501505;0.7967449957830344
-0.43781531531531537;0.7970840712877669
-0.4356156156156157;0.7973888468046902
-0.43341591591591594;0.7976627206934808
-0.43121621621621625;0.7979087670808087
-0.42901651651651657;0.7981297651663061
-0.4268168168168169;0.7983282261222993
-0.42461711711711714;0.7985064177465905
-0.4224174174174174;0.7986663870231925
-0.42021771771771776;0.7988083471892462
-0.418018018018018;0.7989354363775459
-0.41581831831831834;0.799049763578994
-0.41361861861861865;0.7991526015452055
-0.41141891891891896;0.7992451013322206
-0.4092192192192192;0.7993283033783617
-0.40701951951951953;0.799403147659056
-0.40481981981981985;0.7994704829824403
-0.4026201201201201;0.799530702636231
-0.4004204204204205;0.7995844671537419
-0.39822072072072073;0.7996329948320369
-0.39602102102102105;0.7996768139967059
-0.39382132132132136;0.7997164028213436
-0.3916216216216216;0.7997521938906855
-0.38942192192192193;0.7997845783854144
-0.3872222222222223;0.7998139099152398
-0.3850225225225225;0.7998404796361032
-0.3828228228228229;0.7998643048530154
-0.38062312312312313;0.7998860286632076
-0.37842342342342344;0.799905872363609
-0.37622372372372376;0.7999240366694579
-0.37402402402402407;0.7999407035958791
-0.37182432432432433;0.7999560381847937
-0.36962462462462464;0.7999701900888984
-0.36742492492492496;0.7999832950235467
-0.3652252252252252;0.7999953835327025
-0.3630255255255255;0.800006660601833
-0.3608258258258258;0.8000172576686893
-0.35862612612612615;0.8000272619272316
-0.3564264264264264;0.8000367530254103
-0.3542267267267267;0.8000458037828578
-0.3520270270270271;0.8000544808505257
-0.34982732732732735;0.8000628453165542
-0.34762762762762767;0.8000709403114549
-0.3454279279279279;0.8000788250769688
-0.34322822822822824;0.800086567782065
-0.34102852852852855;0.80009421044426
-0.3388288288288288;0.8001017922157434
-0.3366291291291291;0.8001093496894046
-0.3344294294294295;0.8001169171811243
-0.33222972972972975;0.8001245269900683
-0.33003003003003006;0.800132211336986
-0.3278303303303303;0.8001400183766825
-0.3256306306306307;0.8001479645311929
-0.32343093093093095;0.8001560756921
-0.3212312312312312;0.8001643769298087
-0.3190315315315315;0.8001728926353814
-0.31683183183183183;0.8001816466522855
-0.31463213213213215;0.800190662399754
-0.3124324324324324;0.8001999629892852
-0.3102327327327327;0.8002096127750928
-0.30803303303303303;0.8002196128086146
-0.3058333333333334;0.8002299749632117
-0.30363363363363366;0.8002407223685964
-0.3014339339339339;0.8002518784260115
-0.29923423423423423;0.8002634668863838
-0.2970345345345345;0.8002755119260756
-0.2948348348348348;0.800288038220705
-0.29263513513513517;0.8003011094197144
-0.29043543543543543;0.8003147673198989
-0.28823573573573574;0.8003289948642869
-0.286036036036036;0.8003438200936509
-0.2838363363363363;0.8003592719792706
-0.2816366366366367;0.8003753804920024
-0.27943693693693694;0.8003921766720037
-0.27723723723723726;0.8004096926993005
-0.2750375375375375;0.8004279776904113
-0.2728378378378379;0.8004471684414841
-0.27063813813813814;0.8004671976991621
-0.26843843843843845;0.8004881040601232
-0.2662387387387387;0.8005099277382693
-0.264039039039039;0.8005327106509978
-0.26183933933933934;0.8005564965087286
-0.25963963963963965;0.8005813309077259
-0.2574399399399399;0.8006072614262573
-0.2552402402402402;0.8006344915884103
-0.25304054054054054;0.8006629767015738
-0.2508408408408409;0.8006927361876176
-0.24864114114114116;0.8007238285097135
-0.24644144144144145;0.8007563148206003
-0.24424174174174174;0.8007902590978553
-0.24204204204204202;0.8008257282854891
-0.2398423423423423;0.8008627924422199
-0.2376426426426427;0.8009016576675289
-0.23544294294294293;0.8009424375911322
-0.23324324324324322;0.8009850762631943
-0.2310435435435435;0.8010296608123298
-0.22884384384384382;0.8010762826007367
-0.2266441441441442;0.8011250374432003
-0.22444444444444445;0.8011760258372428
-0.2222447447447447;0.8012293532049466
-0.220045045045045;0.8012851916316367
-0.2178453453453453;0.8013439710711462
-0.21564564564564562;0.8014054879775452
-0.21344594594594596;0.8014698748663744
-0.21124624624624622;0.8015372710248404
-0.20904654654654647;0.8016078228780695
-0.20684684684684682;0.8016816843749786
-0.20464714714714716;0.8017590173947475
-0.2024474474474475;0.8018399921748995
-0.20024774774774778;0.8019253198704585
-0.19804804804804807;0.8020148399372921
-0.19584834834834836;0.802108651559145
-0.19364864864864864;0.8022069715093203
-0.19144894894894898;0.802310028234138
-0.18924924924924927;0.8024180625106001
-0.18704954954954955;0.8025313281399159
-0.1848498498498498;0.8026500926784632
-0.1826501501501501;0.8027751259319619
-0.18045045045045044;0.8029068166203015
-0.17825075075075072;0.8030450315770031
-0.17605105105105107;0.80319011522389
-0.17385135135135132;0.8033424313894184
-0.17165165165165158;0.8035023644315966
-0.16945195195195187;0.8036703204213114
-0.1672522522522522;0.8038467283884698
-0.16505255255255255;0.804032304458605
-0.16285285285285284;0.8042286188151119
-0.16065315315315312;0.8044350344739857
-0.1584534534534534;0.8046521088011791
-0.15625375375375378;0.8048804316565656
-0.1540540540540541;0.8051206272726564
-0.15185435435435438;0.8053733562269255
-0.14965465465465466;0.8056393175104121
-0.1474549549549549;0.8059192506952394
-0.14525525525525523;0.80621607474466
-0.14305555555555557;0.8065291742084519
-0.14085585585585583;0.8068591084464097
-0.13865615615615612;0.8072068437704882
-0.13645645645645643;0.8075734032796452
-0.13425675675675672;0.8079598699293798
-0.13205705705705711;0.8083673897160633
-0.12985735735735734;0.8087971749749531
-0.12765765765765758;0.8092526100541391
-0.1254579579579579;0.8097352744515687
-0.12325825825825819;0.8102448800717257
-0.12105855855855857;0.8107830028222058
-0.11885885885885886;0.8113513079265537
-0.11665915915915913;0.8119515539130587
-0.11445945945945947;0.8125855966244049
-0.11225975975975978;0.8132553932289331
-0.11006006006006008;0.8139642873768322
-0.10786036036036041;0.8147188229750416
-0.10566066066066067;0.8155165737278915
-0.10346096096096093;0.8163600276485701
-0.10126126126126124;0.817251796445995
-0.09906156156156154;0.8181946180789091
-0.09686186186186185;0.8191913588385185
-0.09466216216216218;0.8202450148863385
-0.09246246246246247;0.8213587131712189
-0.0902627627627627;0.8225451125034657
-0.08806306306306302;0.8238008095759795
-0.08586336336336334;0.8251281417492736
-0.08366366366366364;0.8265308264733269
-0.08146396396396395;0.8280126917027978
-0.07926426426426422;0.8295776666008187
-0.07706456456456447;0.8312297701947988
-0.0748648648648648;0.8329730978164044
-0.07266516516516515;0.8348205701952593
-0.07046546546546538;0.8367760119443948
-0.06826576576576573;0.8388367998512626
-0.06606606606606602;0.841007082147437
-0.0638663663663663;0.8432909258328485
-0.06166666666666669;0.8456922767314587
-0.05946696696696696;0.8482149154296372
-0.057267267267267205;0.8508624090127268
-0.05506756756756754;0.8536427423958829
-0.05286786786786782;0.8565708779503253
-0.05066816816816821;0.8596333454261744
-0.04846846846846847;0.8628318527713755
-0.04626876876876871;0.866167492180916
-0.04406906906906898;0.8696406615632863
-0.04186936936936929;0.8732509844186915
-0.0396696696696696;0.876997228856679
-0.03746996996996993;0.8808772265215313
-0.035270270270270264;0.884905441187046
-0.03307057057057051;0.8890596497376815
-0.030870870870870818;0.8933314542504429
-0.028671171171171093;0.897713215423316
-0.026471471471471435;0.9021959615742425
-0.02427177177177175;0.9067693622022808
-0.02207207207207203;0.9114217160612428
-0.01987237237237227;0.9161399551017558
-0.017672672672672605;0.9209124434889765
-0.015472972972972997;0.9257175413607188
-0.01327327327327333;0.9305342270289031
-0.0110735735735736;0.9353438250603434
-0.008873873873873835;0.940126812159956
-0.006674174174174106;0.9448629837034996
-0.0044744744744744155;0.9495316379387568
-0.002274774774774722;0.9541117761844975
-7.50750750749935e-05;0.9585769710747756
0.0021246246246247073;0.9628908704005188
0.0043243243243243305;0.9670465603359967
0.006524024024024059;0.9710249110346537
0.008723723723723719;0.9748079100252572
0.010923423423423504;0.9783788700096155
0.013123123123123137;0.9817226196395341
0.015322822822822841;0.9848256746394817
0.017522522522522666;0.9876763867503315
0.019722222222222273;0.9902254156638542
0.021921921921922088;0.9925000930687489
0.02412162162162172;0.9944994956184634
0.026321321321321325;0.9962216842473344
0.0285210210210211;0.9976667758525446
0.03072072072072077;0.9988368694580869
0.03292042042042052;0.9997359497007621
0.03512012012012022;1.000369769697907
0.03731981981981982;1.0007224009380757
0.03951951951951964;1.0008137146501845
0.041719219219219346;1.0006708190408564
0.04391891891891904;1.0003055122652738
0.046118618618618594;0.9997303499287459
