Potential (V);Current (A)
-0.55;3.362985063806956e-10
-0.5477987987987989;0.07667652058300152
-0.5455975975975976;0.13508833695720934
-0.5433963963963965;0.1795645148770811
-0.5411951951951952;0.21341212436201884
-0.5389939939939941;0.23914944846717126
-0.5367927927927928;0.25852350607550073
-0.5345915915915916;0.27328252676420467
-0.5323903903903904;0.28452024368133255
-0.5301891891891892;0.29307233388159926
-0.527987987987988;0.2995732219952015
-0.5257867867867868;0.30446860154386823
-0.5235855855855857;0.3081978253168265
-0.5213843843843844;0.3110372762010224
-0.5191831831831832;0.31319812484790754
-0.516981981981982;0.31484019821351067
-0.5147807807807808;0.31607719120266486
-0.5125795795795796;0.31701951481154805
-0.5103783783783784;0.31773701017779377
-0.5081771771771771;0.31828303894026594
-0.505975975975976;0.31869786495851
-0.5037747747747747;0.31901048930745685
-0.5015735735735736;0.3192486576766885
-0.4993723723723724;0.3194300187987175
-0.4971711711711712;0.31956805696360735
-0.49496996996997;0.31967291550749594
-0.4927687687687688;0.3197519915876481
-0.4905675675675676;0.31981225731767576
-0.48836636636636643;0.319858172619276
-0.4861651651651652;0.31989314505717314
-0.483963963963964;0.31991973007964386
-0.4817627627627628;0.3199398145499318
-0.4795615615615616;0.3199551504227949
-0.4773603603603604;0.31996686490380927
-0.4751591591591592;0.3199758192609849
-0.472957957957958;0.31998265751263627
-0.47075675675675677;0.3199878611885269
-0.46855555555555556;0.31999187056551176
-0.46635435435435435;0.3199949707246394
-0.4641531531531532;0.31999737955602753
-0.461951951951952;0.3199992596250267
-0.45975075075075084;0.3200007341494647
-0.4575495495495496;0.3200019138401856
-0.4553483483483484;0.32000287103371533
-0.45314714714714716;0.3200036611038979
-0.450945945945946;0.32000432542441537
-0.44874474474474474;0.32000489592573805
-0.4465435435435436;0.3200054005394065
-0.4443423423423424;0.32000585791964375
-0.4421411411411412;0.32000628244625573
-0.43993993993994;0.320006685078119
-0.4377387387387388;0.3200070745693961
-0.4355375375375376;0.32000745809342057
-0.4333363363363364;0.32000784082661515
-0.4311351351351352;0.3200082268878688
-0.428933933933934;0.3200086197168939
-0.42673273273273277;0.32000902227384986
-0.42453153153153156;0.32000943657294906
-0.42233033033033035;0.32000986449765306
-0.42012912912912914;0.3200103076864928
-0.41792792792792793;0.3200107678748781
-0.4157267267267268;0.3200112466801123
-0.4135255255255256;0.32001174489188916
-0.41132432432432436;0.320012263699468
-0.40912312312312316;0.32001280426464074
-0.40692192192192195;0.3200133681231263
-0.40472072072072074;0.3200139567139781
-0.40251951951951953;0.3200145706113709
-0.4003183183183184;0.32001521100587094
-0.3981171171171171;0.32001587911549756
-0.3959159159159159;0.3200165767280149
-0.39371471471471475;0.320017305424735
-0.39151351351351354;0.32001806585018033
-0.3893123123123123;0.3200188594098678
-0.38711111111111113;0.3200196875649381
-0.3849099099099099;0.3200205525444145
-0.3827087087087087;0.32002145619059147
-0.3805075075075075;0.3200223993258784
-0.37830630630630635;0.32002338368183203
-0.37610510510510514;0.32002441106395607
-0.3739039039039039;0.32002548429560845
-0.37170270270270267;0.32002660554859963
-0.3695015015015015;0.3200277759010077
-0.3673003003003003;0.3200289975056719
-0.36509909909909916;0.32003027261295897
-0.36289789789789795;0.3200316048095289
-0.3606966966966967;0.3200329966606338
-0.3584954954954955;0.3200344495847531
-0.35629429429429427;0.3200359662696734
-0.3540930930930931;0.32003754952391245
-0.3518918918918919;0.3200392039135656
-0.3496906906906907;0.32004093246617454
-0.3474894894894895;0.32004273704877934
-0.34528828828828834;0.32004462102386916
-0.3430870870870871;0.3200465879047383
-0.3408858858858859;0.3200486435099898
-0.3386846846846847;0.32005079141169734
-0.3364834834834835;0.32005303406731855
-0.33428228228228235;0.3200553756907408
-0.33208108108108114;0.3200578206884435
-0.32987987987988;0.32006037648576585
-0.3276786786786787;0.32006304729539403
-0.3254774774774775;0.3200658363525757
-0.3232762762762763;0.3200687489533315
-0.3210750750750751;0.3200717906380007
-0.3188738738738739;0.32007497090061826
-0.31667267267267274;0.3200782947080062
-0.31447147147147153;0.3200817663249964
-0.31227027027027027;0.3200853924277708
-0.3100690690690691;0.32008918000515296
-0.3078678678678679;0.3200931412232476
-0.30566666666666675;0.320097281942042
-0.3034654654654655;0.32010160779275715
-0.3012642642642643;0.32010612722247717
-0.29906306306306313;0.3201108490810602
-0.2968618618618619;0.3201157890025454
-0.2946606606606607;0.3201209539103704
-0.2924594594594595;0.3201263512575318
-0.2902582582582583;0.32013199177912816
