Potential (V);ic (A);if (A) 
-0.506;0.3186922331396915;1.939211027203844e-06
-0.505;0.318845899796475;1.977353554014756e-06
-0.504;0.3189815101451169;2.016240975884e-06
-0.503;0.3191011858577518;2.05589919740274e-06
-0.502;0.3192067993034668;2.0963394524537955e-06
-0.501;0.3193000028421815;2.1375700697516374e-06
-0.5;0.31938225467640713;2.179612583215014e-06
-0.49900000000000005;0.31945484166534316;2.2224884278118865e-06
-0.49800000000000005;0.3195188994582472;2.2661987355619087e-06
-0.49700000000000005;0.31957543026207136;2.310775730229664e-06
-0.49600000000000005;0.31962531852134685;2.3562288901160473e-06
-0.49500000000000005;0.31966934475563274;2.4025755979970408e-06
-0.49400000000000005;0.31970819777102255;2.4498298408460064e-06
-0.49300000000000005;0.31974248543676015;2.498018367043782e-06
-0.49200000000000005;0.3197727441955704;2.5471573421448087e-06
-0.49100000000000005;0.3197994474564965;2.597263003938668e-06
-0.49000000000000005;0.3198230130015527;2.6483512281169935e-06
-0.48900000000000005;0.31984380952207253;2.700448013945236e-06
-0.48800000000000004;0.31986216238701576;2.7535649669985163e-06
-0.48700000000000004;0.3198783587334818;2.8077336053053216e-06
-0.48600000000000004;0.3198926519590712;2.8629630470223433e-06
-0.48500000000000004;0.31990526568638183;2.9192816250112536e-06
-0.48400000000000004;0.3199163972616635;2.9767048211581625e-06
-0.48300000000000004;0.31992622084237043;3.035264283536073e-06
-0.48200000000000004;0.3199348901219166;3.0949734356168525e-06
-0.48100000000000004;0.3199425407342637;3.155859506434615e-06
-0.48000000000000004;0.319949292375963;3.2179429367308315e-06
-0.47900000000000004;0.3199552506788499;3.281246879240026e-06
-0.47800000000000004;0.3199605088626923;3.345800275848121e-06
-0.47700000000000004;0.3199651491936464;3.41162049587174e-06
-0.47600000000000003;0.3199692442713404;3.4787353689925983e-06
-0.47500000000000003;0.31997285816472115;3.5471729658929025e-06
-0.47400000000000003;0.31997604741443597;3.6169610965249853e-06
-0.47300000000000003;0.3199788619174308;3.688121091429373e-06
-0.47200000000000003;0.3199813457076061;3.7606794859037323e-06
-0.47100000000000003;0.3199835376447425;3.8346680183523e-06
-0.47000000000000003;0.319985472022476;3.910112878481934e-06
-0.46900000000000003;0.31998717910483426;3.987043592773457e-06
-0.468;0.3199886855997279;4.065487139749355e-06
-0.467;0.31999001507680525;4.145475646540019e-06
-0.466;0.3199911883362081;4.2270410738012124e-06
-0.465;0.319992223733997;4.310210405684193e-06
-0.4640000000000001;0.3199931374693387;4.395016450701602e-06
-0.463;0.3199939438379475;4.48149704333477e-06
-0.462;0.3199946554557471;4.569674747296304e-06
-0.461;0.3199952834562511;4.659591695599319e-06
-0.4600000000000001;0.3199958376647507;4.751276594390266e-06
-0.4590000000000001;0.319996326752035;4.844771284089293e-06
-0.458;0.31999675837004843;4.940104200171966e-06
-0.457;0.3199971392716084;5.037315020402329e-06
-0.45600000000000007;0.3199974754160553;5.136439884124859e-06
-0.45500000000000007;0.3199977720624885;5.237517872095961e-06
-0.454;0.31999803385204695;5.34058647195007e-06
-0.453;0.3199982648805214;5.4456832481747865e-06
-0.45200000000000007;0.31999846876243454;5.55285241154761e-06
-0.45100000000000007;0.3199986486875913;5.662130547104909e-06
-0.45000000000000007;0.31999880747098497;5.773563276822426e-06
-0.449;0.319998947596838;5.8871888864615905e-06
-0.44800000000000006;0.31999907125746924;6.00305324961722e-06
-0.44700000000000006;0.3199991803875933;6.1212004956018065e-06
-0.44600000000000006;0.3199992766945898;6.241675004166277e-06
-0.44500000000000006;0.31999936168521587;6.364523247854369e-06
-0.44400000000000006;0.31999943668918013;6.489792447764007e-06
-0.44300000000000006;0.3199995028799463;6.617529024505562e-06
-0.44200000000000006;0.31999956129309237;6.747781668221269e-06
-0.44100000000000006;0.3199996128425128;6.880601817270832e-06
-0.44000000000000006;0.31999965833471683;7.016037517527024e-06
-0.43900000000000006;0.3199996984814458;7.154143768159526e-06
-0.43800000000000006;0.3199997339108099;7.294971765910215e-06
-0.43700000000000006;0.3199997651771139;7.4385757050702534e-06
-0.43600000000000005;0.3199997927695304;7.585008311532097e-06
-0.43500000000000005;0.31999981711975245;7.734327490010993e-06
-0.43400000000000005;0.319999838608748;7.886589727128352e-06
-0.43300000000000005;0.31999985757272004;8.041852771539559e-06
-0.43200000000000005;0.31999987430836657;8.200178449083636e-06
-0.43100000000000005;0.3199998890775228;8.36162301055095e-06
-0.43000000000000005;0.31999990211125745;8.526250515005136e-06
-0.42900000000000005;0.3199999136134879;8.69412339429322e-06
-0.42800000000000005;0.31999992376417064;8.865306525594936e-06
-0.42700000000000005;0.31999993272211674;9.039865046532745e-06
-0.42600000000000005;0.3199999406274764;9.217866053577906e-06
-0.42500000000000004;0.31999994760393186;9.399376002538915e-06
-0.42400000000000004;0.3199999537606321;9.58446592968649e-06
-0.42300000000000004;0.31999995919390106;9.773206009591506e-06
-0.42200000000000004;0.3199999639887441;9.965669230328255e-06
-0.42100000000000004;0.31999996822017823;1.0161927126416309e-05
-0.42000000000000004;0.3199999719544057;1.0362056863261589e-05
-0.41900000000000004;0.3199999752498499;1.0566134570353091e-05
-0.41800000000000004;0.31999997815806924;1.0774237455481363e-05
-0.41700000000000004;0.3199999807245637;1.0986446989004895e-05
-0.41600000000000004;0.3199999829894872;1.120284238673161e-05
-0.41500000000000004;0.31999998498827514;1.1423508031747236e-05
-0.41400000000000003;0.3199999867521993;1.1648527514450869e-05
-0.41300000000000003;0.3199999883088569;1.187798892269563e-05
-0.41200000000000003;0.31999998968260246;1.2111976928270296e-05
-0.41100000000000003;0.3199999908949286;1.2350583709323507e-05
-0.41000000000000003;0.3199999919648027;1.2593900900172635e-05
-0.40900000000000003;0.31999999290896325;1.2842021281778421e-05
-0.40800000000000003;0.3199999937421821;1.3095038644058655e-05
-0.40700000000000003;0.31999999447749505;1.335305200155405e-05
-0.406;0.3199999951264065;1.3616159962749543e-05
-0.405;0.31999999569906884;1.3884462605317137e-05
-0.404;0.31999999620444153;1.4158063869235859e-05
-0.403;0.31999999665043144;1.4437067618489403e-05
-0.402;0.3199999970440161;1.4721583258061335e-05
-0.401;0.3199999973913534;1.501171891896104e-05
-0.4;0.3199999976978774;1.5307585233414106e-05
-0.399;0.31999999796838396;1.5609297114367935e-05
-0.398;0.3199999982071051;1.591697012705992e-05
-0.397;0.3199999984177758;1.6230723203993225e-05
-0.396;0.3199999986036921;1.6550675904653087e-05
-0.395;0.3199999987677626;1.6876951949996575e-05
-0.394;0.3199999989125543;1.720967761296188e-05
-0.393;0.31999999904033255;1.754898047721141e-05
-0.392;0.31999999915309646;1.7894990719592426e-05
-0.391;0.31999999925261025;1.8247843176859852e-05
-0.39;0.3199999993404309;1.860767218194062e-05
-0.389;0.3199999994179323;1.897461776308123e-05
-0.388;0.319999999486327;1.934882044359353e-05
-0.387;0.3199999995466852;1.9730425523827606e-05
-0.386;0.31999999959995107;2.011957961824557e-05
-0.385;0.3199999996469581;2.051643369735403e-05
-0.384;0.31999999968844156;2.092113993977158e-05
-0.383;0.31999999972505067;2.133385607386611e-05
-0.382;0.3199999997573581;2.1754740802317488e-05
-0.381;0.31999999978586924;2.2183956815121793e-05
-0.38;0.3199999998110303;2.262167070047938e-05
-0.379;0.3199999998332348;2.3068051543583627e-05
-0.37800000000000006;0.31999999985283023;2.3523271856669786e-05
-0.377;0.3199999998701231;2.3987507756406246e-05
-0.376;0.3199999998853841;2.446094035951025e-05
-0.375;0.3199999998988518;2.4943752378671173e-05
-0.374;0.319999999910737;2.5436130526267727e-05
-0.37300000000000005;0.31999999992122574;2.5938266816887308e-05
-0.372;0.31999999993048195;2.6450355289192976e-05
-0.371;0.3199999999386505;2.6972594816398242e-05
-0.37000000000000005;0.31999999994585926;2.750518989749228e-05
-0.369;0.319999999952221;2.8048345153711947e-05
-0.36800000000000005;0.3199999999578352;2.860227320042035e-05
-0.367;0.31999999996278966;2.9167188648861503e-05
-0.366;0.319999999967162;2.974331310994011e-05
-0.36500000000000005;0.3199999999710206;3.033086853400636e-05
-0.364;0.31999999997442574;3.0930085812253256e-05
-0.36300000000000004;0.3199999999774308;3.154119724612627e-05
-0.36200000000000004;0.31999999998008277;3.2164441820915376e-05
-0.361;0.3199999999824231;3.2800062667877646e-05
-0.36000000000000004;0.3199999999844884;3.344830788723742e-05
-0.359;0.31999999998631107;3.4109430907884185e-05
-0.358;0.31999999998791956;3.478368994738521e-05
-0.35700000000000004;0.31999999998933903;3.547134846497551e-05
-0.356;0.31999999999059175;3.617267620163153e-05
-0.35500000000000004;0.31999999999169726;3.6887947262817225e-05
-0.35400000000000004;0.31999999999267287;3.761744227776127e-05
-0.353;0.31999999999353385;3.836144712850486e-05
-0.35200000000000004;0.3199999999942936;3.9120253705900436e-05
-0.351;0.31999999999496415;3.98941595216407e-05
-0.35000000000000003;0.3199999999955559;4.068346919145269e-05
-0.34900000000000003;0.31999999999607803;4.148849270100799e-05
-0.348;0.31999999999653894;4.2309546557547624e-05
-0.34700000000000003;0.3199999999969456;4.3146954341402246e-05
-0.34600000000000003;0.3199999999973045;4.4001045714705975e-05
-0.34500000000000003;0.31999999999762124;4.4872157731407654e-05
-0.34400000000000003;0.31999999999790074;4.576063348226582e-05
-0.34299999999999997;0.31999999999814743;4.666682411487599e-05
-0.342;0.3199999999983651;4.759108737410381e-05
-0.341;0.3199999999985572;4.853378922989318e-05
-0.3400000000000001;0.31999999999872675;4.949530204673797e-05
-0.339;0.31999999999887635;5.047600732902944e-05
-0.338;0.31999999999900836;5.147629318581769e-05
-0.337;0.31999999999912493;5.249655697391097e-05
-0.336;0.31999999999922774;5.3537203592969495e-05
-0.3350000000000001;0.3199999999993185;5.459864627005859e-05
-0.334;0.31999999999939854;5.568130742722765e-05
-0.333;0.3199999999994692;5.6785618304834435e-05
-0.3320000000000001;0.3199999999995316;5.791201867690462e-05
-0.331;0.31999999999958667;5.906095788648555e-05
-0.33000000000000007;0.3199999999996352;6.023289420492915e-05
-0.329;0.31999999999967804;6.142829694363995e-05
-0.328;0.3199999999997159;6.264764313010341e-05
-0.32700000000000007;0.3199999999997493;6.389142158733589e-05
-0.326;0.31999999999977874;6.516013087700617e-05
-0.32500000000000007;0.3199999999998048;6.645427969779854e-05
-0.32400000000000007;0.3199999999998277;6.777438811683968e-05
-0.323;0.31999999999984796;6.912098674329351e-05
-0.32200000000000006;0.31999999999986584;7.049461775949684e-05
-0.321;0.31999999999988155;7.189583457818884e-05
-0.32000000000000006;0.3199999999998955;7.332520255724796e-05
-0.31900000000000006;0.3199999999999078;7.478329887575703e-05
-0.318;0.3199999999999186;7.627071341139276e-05
-0.31700000000000006;0.3199999999999282;7.778804796286448e-05
-0.31600000000000006;0.3199999999999366;7.933591784744548e-05
-0.31500000000000006;0.31999999999994405;8.091495106294813e-05
-0.31400000000000006;0.3199999999999506;8.252578934313666e-05
-0.313;0.31999999999995643;8.416908797537717e-05
-0.31200000000000006;0.3199999999999616;8.584551663844955e-05
-0.31100000000000005;0.3199999999999661;8.75557591387563e-05
-0.31000000000000005;0.31999999999997003;8.930051376070297e-05
-0.30900000000000005;0.3199999999999736;9.108049464974025e-05
-0.30800000000000005;0.3199999999999767;9.289643052752971e-05
-0.30700000000000005;0.3199999999999794;9.474906651451142e-05
-0.30600000000000005;0.31999999999998185;9.663916351175235e-05
-0.30500000000000005;0.31999999999998396;9.856749915477117e-05
-0.30400000000000005;0.31999999999998585;0.00010053486783358841
-0.30300000000000005;0.3199999999999875;0.00010254208133894946
-0.30200000000000005;0.319999999999989;0.00010458996909683377
-0.30100000000000005;0.3199999999999903;0.00010667937880701448
-0.30000000000000004;0.31999999999999146;0.00010881117672746124
-0.29900000000000004;0.31999999999999246;0.00011098624770611469
-0.298;0.31999999999999335;0.00011320549679612283
-0.29700000000000004;0.3199999999999941;0.00011546984836359003
-0.29600000000000004;0.31999999999999484;0.00011778024715655611
-0.29500000000000004;0.3199999999999954;0.00012013765926972786
-0.29400000000000004;0.31999999999999595;0.00012254307181827775
-0.29300000000000004;0.3199999999999964;0.00012499749371166073
-0.29200000000000004;0.31999999999999684;0.00012750195678509787
-0.29100000000000004;0.31999999999999723;0.00013005751538250004
-0.29000000000000004;0.31999999999999756;0.0001326652474802954
-0.28900000000000003;0.31999999999999784;0.0001353262552373473
-0.28800000000000003;0.31999999999999806;0.00013804166537581588
-0.28700000000000003;0.3199999999999983;0.00014081263020173526
-0.28600000000000003;0.3199999999999985;0.00014364032741258158
-0.28500000000000003;0.3199999999999987;0.00014652596191230642
-0.28400000000000003;0.31999999999999884;0.0001494707651004784
-0.28300000000000003;0.31999999999999895;0.00015247599690119853
-0.28200000000000003;0.3199999999999991;0.00015554294536440473
-0.281;0.31999999999999923;0.00015867292816641637
-0.28;0.3199999999999993;0.0001618672925613748
-0.279;0.3199999999999994;0.00016512741711205499
-0.278;0.31999999999999945;0.00016845471150264704
-0.277;0.3199999999999995;0.00017185061790704452
-0.276;0.31999999999999956;0.00017531661169819648
-0.275;0.3199999999999996;0.00017885420213914133
-0.274;0.3199999999999997;0.00018246493343068192
-0.273;0.31999999999999973;0.00018615038557379536
-0.272;0.3199999999999998;0.00018991217512694325
-0.271;0.3199999999999998;0.0001937519563619545
-0.27;0.3199999999999998;0.00019767142185531718
-0.269;0.31999999999999984;0.00020167230425399365
-0.268;0.31999999999999984;0.00020575637638136455
-0.267;0.31999999999999984;0.00020992545291290197
-0.266;0.3199999999999999;0.00021418139116438246
-0.265;0.3199999999999999;0.00021852609235688326
-0.264;0.3199999999999999;0.00022296150281651253
-0.263;0.31999999999999995;0.00022748961492618396
-0.262;0.31999999999999995;0.00023211246849166498
-0.261;0.31999999999999995;0.00023683215216992081
-0.26000000000000006;0.31999999999999995;0.00024165080435967608
-0.259;0.31999999999999995;0.00024657061483500733
-0.258;0.31999999999999995;0.00025159382615039613
-0.257;0.31999999999999995;0.00025672273480850964
-0.256;0.31999999999999995;0.00026195969292574774
-0.25500000000000006;0.31999999999999995;0.00026730710967113035
-0.254;0.31999999999999995;0.000272767452685951
-0.253;0.31999999999999995;0.00027834324991700984
-0.25200000000000006;0.31999999999999995;0.000284037091097641
-0.251;0.31999999999999995;0.000289851629472561
-0.25000000000000006;0.32;0.0002957895834585179
-0.249;0.32;0.0003018537386737579
-0.248;0.32;0.0003080469494522613
-0.24700000000000005;0.32;0.00031437214110621985
-0.246;0.32;0.0003208323116137329
-0.24500000000000005;0.32;0.00032743053383166017
-0.24400000000000005;0.32;0.00033416995737301853
-0.243;0.32;0.00034105381103537494
-0.24200000000000005;0.32;0.0003480854048713765
-0.241;0.32;0.00035526813246731717
-0.24000000000000005;0.32;0.00036260547334712663
-0.23900000000000005;0.32;0.0003701009953671896
-0.238;0.32;0.00037775835739416484
-0.23700000000000004;0.32;0.00038558131164031573
-0.23600000000000004;0.32;0.0003935737065531225
-0.23500000000000004;0.32;0.0004017394895205864
-0.23400000000000004;0.32;0.0004100827097008304
-0.23299999999999998;0.32;0.0004186075209086606
-0.23200000000000004;0.32;0.00042731818477145925
-0.23100000000000004;0.32;0.00043621907389651
-0.23000000000000004;0.32;0.000445314674851671
-0.22900000000000004;0.32;0.00045460959178954496
-0.22800000000000004;0.32;0.0004641085497670593
-0.22699999999999998;0.32;0.00047381639824461676
-0.22600000000000003;0.32;0.00048373811490432173
-0.22500000000000003;0.32;0.0004938788093269532
-0.22400000000000003;0.32;0.0005042437270005057
-0.22300000000000003;0.32;0.0005148382532373957
-0.22199999999999998;0.32;0.000525667917462724
-0.22100000000000003;0.32;0.0005367383975009297
-0.22000000000000003;0.32;0.0005480555239944176
-0.21900000000000003;0.32;0.0005596252850221402
-0.21800000000000003;0.32;0.0005714538308467166
-0.21699999999999997;0.32;0.0005835474788047331
-0.21600000000000003;0.32;0.0005959127184771713
-0.21500000000000002;0.32;0.0006085562167308205
-0.21400000000000002;0.32;0.0006214848232782049
-0.21300000000000002;0.32;0.0006347055762389028
-0.21200000000000002;0.32;0.0006482257078652301
-0.21100000000000008;0.32;0.0006620526505135667
-0.21000000000000002;0.32;0.0006761940428510709
-0.20900000000000002;0.32;0.000690657736186067
-0.20800000000000002;0.32;0.0007054518010230874
-0.20700000000000002;0.32;0.0007205845339112922
-0.20600000000000007;0.32;0.0007360644644223825
-0.20500000000000002;0.32;0.0007519003624299481
-0.20400000000000001;0.32;0.0007681012456120959
-0.203;0.32;0.0007846763871349639
-0.202;0.32;0.0008016353238029828
-0.20100000000000007;0.32;0.000818987864138444
-0.2;0.32;0.0008367440971626145
-0.199;0.32;0.0008549144010276977
-0.198;0.32;0.0008735094522487034
-0.197;0.32;0.0008925402351820704
-0.19600000000000006;0.32;0.0009120180516951051
-0.19500000000000006;0.32;0.0009319545313051731
-0.194;0.32;0.0009523616416249153
-0.193;0.32;0.000973251699051286
-0.192;0.32;0.0009946373799975124
-0.19100000000000006;0.32;0.0010165317323542124
-0.19000000000000006;0.32;0.0010389481873517496
-0.189;0.32;0.001061900571950057
-0.188;0.32;0.0010854031214464375
-0.187;0.32;0.001109470492657462
-0.18600000000000005;0.32;0.0011341177774737284
-0.18500000000000005;0.32;0.0011593605169045531
-0.184;0.32;0.0011852147155491965
-0.183;0.32;0.0012116968565931718
-0.182;0.32;0.0012388239172845257
-0.18100000000000005;0.32;0.0012666133849210167
-0.18000000000000005;0.32;0.0012950832733766295
-0.17900000000000005;0.32;0.001324252140227121
-0.178;0.32;0.001354139104295611
-0.177;0.32;0.0013847638640041959
-0.17600000000000005;0.32;0.0014161467161347455
-0.17500000000000004;0.32;0.001448308575305776
-0.17400000000000004;0.32;0.0014812709940492832
-0.173;0.32;0.0015150561836568062
-0.172;0.32;0.001549687035514058
-0.17100000000000004;0.32;0.0015851871433580735
-0.17000000000000004;0.32;0.0016215808260511674
-0.16900000000000004;0.32;0.0016588931512812241
-0.16799999999999998;0.32;0.0016971499599311103
-0.16699999999999998;0.32;0.0017363778912032326
-0.16599999999999998;0.32;0.0017766044087160454
-0.16500000000000004;0.32;0.001817857827231393
-0.16400000000000003;0.32;0.0018601673404496303
-0.16300000000000003;0.32;0.0019035630494949624
-0.16199999999999998;0.32;0.001948075992491145
-0.16099999999999998;0.32;0.0019937381749109023
-0.16000000000000003;0.32;0.002040582601027285
-0.15900000000000003;0.32;0.002088643306239724
-0.15800000000000003;0.32;0.0021379553905173532
-0.15699999999999997;0.32;0.002188555052741974
-0.15599999999999997;0.32;0.002240479626258586
-0.15500000000000003;0.32;0.0022937676154661207
-0.15400000000000003;0.32;0.002348458733443548
-0.15300000000000002;0.32;0.0024045939408736607
-0.15199999999999997;0.32;0.0024622154859818314
-0.15099999999999997;0.32;0.002521366945798435
-0.15000000000000002;0.32;0.0025820932685508297
-0.14900000000000002;0.32;0.002644440817355866
-0.14800000000000002;0.32;0.0027084574151754076
-0.14700000000000002;0.32;0.0027741923910355394
-0.14599999999999996;0.32;0.002841696627628449
-0.14500000000000002;0.32;0.0029110226102058655
-0.14400000000000002;0.32;0.002982224476860735
-0.14300000000000002;0.32;0.003055358070198188
-0.14200000000000002;0.32;0.0031304809904251535
-0.14099999999999996;0.32;0.0032076526498239647
-0.14;0.32;0.0032869343287320646
-0.139;0.32;0.0033683892329366546
-0.138;0.32;0.003452082552548662
-0.137;0.32;0.0035380815223911093
-0.13599999999999995;0.32;0.0036264554838285187
-0.135;0.32;0.0037172759481230275
-0.134;0.32;0.0038106166613105863
-0.133;0.32;0.003906553670526605
-0.132;0.32;0.004005165391865325
-0.131;0.32;0.004106532679709178
-0.13000000000000006;0.32;0.004210738897524583
-0.129;0.32;0.004317869990123466
-0.128;0.32;0.004428014557333045
-0.127;0.32;0.004541263929086555
-0.126;0.32;0.004657712241868152
-0.12500000000000006;0.32;0.004777456516447184
-0.124;0.32;0.004900596736932039
-0.123;0.32;0.005027235930977089
-0.122;0.32;0.0051574802511778085
-0.121;0.32;0.005291439057463924
-0.12000000000000005;0.32;0.00542922500053124
-0.119;0.32;0.00557095410609364
-0.118;0.32;0.005716745859915196
-0.11699999999999999;0.32;0.005866723293487199
-0.11599999999999999;0.32;0.006021013070161401
-0.11500000000000005;0.32;0.006179745571677999
-0.11400000000000005;0.32;0.006343054984828682
-0.11299999999999999;0.32;0.0065110793881136275
-0.11199999999999999;0.32;0.006683960838193539
-0.11099999999999999;0.32;0.006861845455887484
-0.11000000000000004;0.32;0.007044883511495688
-0.10900000000000004;0.32;0.007233229509159145
-0.10799999999999998;0.32;0.00742704227000163
-0.10699999999999998;0.32;0.007626485013685119
-0.10599999999999998;0.32;0.0078317254381174
-0.10500000000000004;0.32;0.008042935796865503
-0.10400000000000004;0.32;0.008260292973938845
-0.10299999999999998;0.32;0.008483978555488126
-0.10199999999999998;0.32;0.00871417889797768
-0.10099999999999998;0.32;0.008951085192321195
-0.10000000000000003;0.32;0.009194893523485565
-0.09900000000000003;0.32;0.009445804924976238
-0.09800000000000003;0.32;0.009704025427607347
-0.09699999999999998;0.32;0.009969766101938756
-0.09599999999999997;0.32;0.010243243093670699
-0.09500000000000003;0.32;0.010524677651293684
-0.09400000000000003;0.32;0.010814296145207456
-0.09300000000000003;0.32;0.011112330077519229
-0.09199999999999997;0.32;0.011419016081642863
-0.09099999999999997;0.32;0.011734595910792955
-0.09000000000000002;0.32;0.012059316414419678
-0.08900000000000002;0.32;0.012393429501591167
-0.08800000000000002;0.32;0.012737192090227455
-0.08699999999999997;0.32;0.013090866041122622
-0.08599999999999997;0.32;0.013454718075551987
-0.08500000000000002;0.32;0.01382901967530528
-0.08400000000000002;0.32;0.014214046963804138
-0.08300000000000002;0.32;0.014610080567076843
-0.08200000000000002;0.32;0.015017405453182338
-0.08099999999999996;0.32;0.015436310748661173
-0.08000000000000002;0.32;0.015867089530608596
-0.07900000000000001;0.32;0.016310038592826825
-0.07800000000000001;0.32;0.016765458184551087
-0.07700000000000001;0.32;0.017233651720169368
-0.07599999999999996;0.32;0.01771492545833794
-0.07500000000000001;0.32;0.018209588148876077
-0.07400000000000001;0.32;0.01871795064579142
-0.07300000000000001;0.32;0.019240325484791765
-0.07200000000000001;0.32;0.01977702642363598
-0.07099999999999995;0.32;0.0203283679436731
-0.07000000000000006;0.32;0.020894664710958747
-0.069;0.32;0.0214762309953404
-0.068;0.32;0.022073380045971484
-0.067;0.32;0.02268642342178136
-0.066;0.32;0.02331567027545185
-0.06500000000000006;0.32;0.02396142658960588
-0.064;0.32;0.024623994363985324
-0.063;0.32;0.025303670752527582
-0.062;0.32;0.026000747149430653
-0.061;0.32;0.02671550822342412
-0.06000000000000005;0.32;0.027448230899698094
-0.059;0.32;0.028199183289166933
-0.057999999999999996;0.32;0.0289686235649479
-0.056999999999999995;0.32;0.02975679878629114
-0.055999999999999994;0.32;0.03056394367042085
-0.05500000000000005;0.32;0.03139027931313107
-0.05399999999999999;0.32;0.03223601185934786
-0.05299999999999999;0.32;0.03310133112522149
-0.05199999999999999;0.32;0.03398640917379476
-0.05099999999999999;0.32;0.03489139884668999
-0.050000000000000044;0.32;0.035816432254789046
-0.049000000000000044;0.32;0.036761619231361634
-0.04800000000000004;0.32;0.03772704575163857
-0.04700000000000004;0.32;0.038712772323412165
-0.04599999999999993;0.32;0.039718832353791596
-0.04500000000000004;0.32;0.040745230497868455
-0.04400000000000004;0.32;0.04179194099569136
-0.04300000000000004;0.32;0.042858906004463536
-0.04200000000000004;0.32;0.043946033933712506
-0.040999999999999925;0.32;0.045053197791583184
-0.040000000000000036;0.32;0.04618023355122223
-0.039000000000000035;0.32;0.04732693854674377
-0.038000000000000034;0.32;0.04849306990884719
-0.03700000000000003;0.32;0.04967834305082422
-0.03600000000000003;0.32;0.050882430216101934
-0.03500000000000003;0.32;0.052104959099043106
-0.03400000000000003;0.32;0.05334551155110053
-0.03300000000000003;0.32;0.05460362238482182
-0.03200000000000003;0.32;0.055878778288467434
-0.031000000000000028;0.32;0.05717041686420697
-0.030000000000000027;0.32;0.05847792580298985
-0.029000000000000026;0.32;0.059800642209154306
-0.028000000000000025;0.32;0.06113785208775824
-0.027000000000000024;0.32;0.062488790007356076
-0.026000000000000023;0.32;0.06385263895059355
-0.025000000000000022;0.32;0.06522853036447511
-0.02400000000000002;0.32;0.0666155444215236
-0.02300000000000002;0.32;0.0680127105022272
-0.02200000000000002;0.32;0.06941900790825876
-0.02100000000000002;0.32;0.0708333668147978
-0.020000000000000018;0.32;0.07225466946908674
-0.019000000000000017;0.32;0.07368175164091116
-0.018000000000000016;0.32;0.07511340432916701
-0.017000000000000015;0.32;0.07654837572699949
-0.016000000000000014;0.32;0.07798537344619151
-0.015000000000000013;0.32;0.07942306699956939
-0.014000000000000012;0.32;0.08086009053818928
-0.013000000000000012;0.32;0.08229504583796335
-0.01200000000000001;0.32;0.08372650552826914
-0.01100000000000001;0.32;0.08515301655287597
-0.010000000000000009;0.32;0.08657310385135307
-0.009000000000000008;0.32;0.0879852742469272
-0.008000000000000007;0.32;0.0893880205246383
-0.007000000000000006;0.32;0.09077982568155435
-0.006000000000000005;0.32;0.09215916732884907
-0.0050000000000000044;0.32;0.09352452222367887
-0.0040000000000000036;0.32;0.0948743709071159
-0.0030000000000000027;0.32;0.09620720242286211
-0.0020000000000000018;0.32;0.09752151909014845
-0.0010000000000000009;0.32;0.09881584130314046
0.0;0.32;0.10008871232831729
0.0010000000000000009;0.32;0.10133870307070868
0.0020000000000000018;0.32;0.10256441677956145
0.0030000000000000027;0.32;0.10376449366400023
0.0040000000000000036;0.32;0.10493761538949702
