Potential (V);ic (A);if (A) 
-0.348;0.639997895193676;8.280537909991435e-05
-0.34600000000000003;0.6399981425149385;8.61077586683275e-05
-0.34400000000000003;0.6399983607751866;8.954241712749012e-05
-0.342;0.6399985533891795;9.311469999604774e-05
-0.3400000000000001;0.6399987233704317;9.68301714087794e-05
-0.338;0.6399988733783603;0.00010069462546960937
-0.336;0.6399990057598925;0.00010471409406792005
-0.334;0.6399991225861847;0.00010889485904346132
-0.3320000000000001;0.6399992256850257;0.00011324346099333027
-0.33000000000000007;0.6399993166694337;0.00011776671176086085
-0.328;0.6399993969628917;0.00012247170508608435
-0.326;0.6399994678216198;0.00012736582974440385
-0.32400000000000007;0.6399995303542279;0.00013245678130756032
-0.32200000000000006;0.6399995855390608;0.00013775257606806813
-0.32000000000000006;0.6399996342395049;0.0001432615649700344
-0.318;0.639999677217496;0.00014899244758701552
-0.31600000000000006;0.6399997151454401;0.00015495428847798
-0.31400000000000006;0.6399997486167331;0.00016115653207198798
-0.31200000000000006;0.6399997781550456;0.0001676090201330689
-0.31000000000000005;0.6399998042225149;0.00017432200882810413
-0.30800000000000005;0.6399998272269758;0.00018130618746742621
-0.30600000000000005;0.6399998475283413;0.00018857269788306812
-0.30400000000000005;0.6399998654442335;0.00019613315395809744
-0.30200000000000005;0.6399998812549528;0.00020399966359290646
-0.30000000000000004;0.6399998952078637;0.00021218485049867678
-0.298;0.6399999075212642;0.00022070187749429444
-0.29600000000000004;0.6399999183878021;0.00022956447129475658
-0.29400000000000004;0.6399999279774882;0.00023878694753239602
-0.29200000000000004;0.6399999364403565;0.0002483842387133961
-0.29000000000000004;0.6399999439088114;0.0002583719215387736
-0.28800000000000003;0.6399999504996998;0.00026876624743029124
-0.28600000000000003;0.6399999563161385;0.0002795841731511645
-0.28400000000000003;0.6399999614491274;0.00029084339407927273
-0.28200000000000003;0.6399999659789744;0.000302562378781996
-0.28;0.6399999699765503;0.00031476040528606553
-0.278;0.6399999735043986;0.0003274575991558023
-0.276;0.6399999766177138;0.000340674973828966
-0.274;0.6399999793652049;0.0003544344731829922
-0.272;0.6399999817898572;0.0003687590161021087
-0.27;0.6399999839296054;0.0003836725432442059
-0.268;0.6399999858179265;0.00039920006673021136
-0.266;0.6399999874843642;0.00041536772259011896
-0.264;0.6399999889549901;0.00043220282534618356
-0.262;0.639999990252813;0.0004497339266043472
-0.26000000000000006;0.6399999913981377;0.00046799087585487875
-0.258;0.6399999924088831;0.000487004885559589
-0.256;0.6399999933008629;0.0005068085991403279
-0.254;0.6399999940880322;0.0005274361632557273
-0.25200000000000006;0.6399999947827067;0.0005489233039738801
-0.25000000000000006;0.6399999953957548;0.0005713074072098572
-0.248;0.6399999959367679;0.0005946276038216333
-0.246;0.6399999964142102;0.0006189248598596226
-0.24400000000000005;0.6399999968355516;0.000644242071504506
-0.24200000000000005;0.6399999972073842;0.0006706241659717612
-0.24000000000000005;0.6399999975355252;0.0006981182081714037
-0.238;0.6399999978251086;0.000726773513534372
-0.23600000000000004;0.6399999980806651;0.0007566417676969256
-0.23400000000000004;0.6399999983061929;0.0007877771531658225
-0.23200000000000004;0.6399999985052205;0.0008202364836486497
-0.23000000000000004;0.6399999986808618;0.0008540793463226823
-0.22800000000000004;0.6399999988358646;0.0008893682528975788
-0.22600000000000003;0.639999998972654;0.0009261687996359185
-0.22400000000000003;0.6399999990933704;0.0009645498371927896
-0.22199999999999998;0.6399999991999021;0.0010045836509692747
-0.22000000000000003;0.6399999992939162;0.0010463461524152402
-0.21800000000000003;0.6399999993768831;0.0010899170821877804
-0.21600000000000003;0.6399999994501013;0.0011353802259782705
-0.21400000000000002;0.6399999995147162;0.0011828236436991016
-0.21200000000000002;0.6399999995717385;0.0012323399128981157
-0.21000000000000002;0.6399999996220606;0.0012840263878122567
-0.20800000000000002;0.6399999996664696;0.0013379854741966694
-0.20600000000000007;0.6399999997056605;0.0013943249219241938
-0.20400000000000001;0.6399999997402462;0.0014531581358998998
-0.202;0.6399999997707682;0.0015146045066437028
-0.2;0.6399999997977036;0.0015787897621932013
-0.198;0.639999999821474;0.0016458463420272183
-0.19600000000000006;0.6399999998424515;0.0017159137951388897
-0.194;0.6399999998609639;0.0017891392034669947
-0.192;0.639999999877301;0.0018656776323933972
-0.19000000000000006;0.6399999998917185;0.0019456926101539332
-0.188;0.639999999904442;0.0020293566378729888
-0.18600000000000005;0.6399999999156704;0.00211685173241679
-0.184;0.6399999999255793;0.0022083700038051674
-0.182;0.639999999934324;0.00230411426976403
-0.18000000000000005;0.6399999999420412;0.002404298709509566
-0.178;0.6399999999488515;0.002509149559153379
-0.17600000000000005;0.6399999999548616;0.0026189058515139175
-0.17400000000000004;0.6399999999601655;0.002733820202833876
-0.172;0.6399999999648462;0.002854159649223089
-0.17000000000000004;0.6399999999689768;0.0029802065359605247
-0.16799999999999998;0.6399999999726221;0.0031122594624883346
-0.16599999999999998;0.6399999999758391;0.0032506342863401114
-0.16400000000000003;0.6399999999786781;0.0033956651893920034
-0.16199999999999998;0.6399999999811835;0.0035477058097277913
-0.16000000000000003;0.6399999999833945;0.003707130442653069
-0.15800000000000003;0.6399999999853457;0.0038743353143087687
-0.15599999999999997;0.6399999999870677;0.0040497399316754895
-0.15400000000000003;0.6399999999885873;0.004233788512395357
-0.15199999999999997;0.6399999999899283;0.0044269514982242485
-0.15000000000000002;0.6399999999911118;0.004629727155553805
-0.14800000000000002;0.6399999999921561;0.004842643266595181
-0.14599999999999996;0.6399999999930779;0.0050662589145562004
-0.14400000000000002;0.6399999999938912;0.005301166365916712
-0.14200000000000002;0.639999999994609;0.005547993052799061
-0.14;0.6399999999952425;0.005807403657743679
-0.138;0.6399999999958015;0.006080102303070154
-0.13599999999999995;0.6399999999962949;0.006366834846184714
-0.134;0.6399999999967302;0.006668391281451817
-0.132;0.6399999999971144;0.006985608248537483
-0.13000000000000006;0.6399999999974535;0.0073193716458118865
-0.128;0.6399999999977527;0.007670619346223176
-0.126;0.6399999999980167;0.008040344011551164
-0.124;0.6399999999982499;0.00842959599900709
-0.122;0.6399999999984555;0.008839486352114697
-0.12000000000000005;0.639999999998637;0.009271189865301583
-0.118;0.6399999999987971;0.009725948208792835
-0.11599999999999999;0.6399999999989384;0.010205073097022324
-0.11400000000000005;0.6399999999990632;0.01070994948010077
-0.11199999999999999;0.6399999999991733;0.011242038733479323
-0.11000000000000004;0.6399999999992704;0.01180288181606463
-0.10799999999999998;0.6399999999993561;0.012394102361602554
-0.10599999999999998;0.6399999999994318;0.013017409661725227
-0.10400000000000004;0.6399999999994986;0.013674601492380322
-0.10199999999999998;0.6399999999995575;0.01436756672733585
-0.10000000000000003;0.6399999999996095;0.015098287674175813
-0.09800000000000003;0.6399999999996554;0.015868842058587313
-0.09599999999999997;0.6399999999996959;0.016681404572637698
-0.09400000000000003;0.6399999999997317;0.017538247891571844
-0.09199999999999997;0.6399999999997631;0.018441743051742735
-0.09000000000000002;0.639999999999791;0.01939435906957637
-0.08800000000000002;0.6399999999998156;0.020398661668175694
-0.08599999999999997;0.6399999999998373;0.021457310964232867
-0.08400000000000002;0.6399999999998564;0.02257305795374951
-0.08200000000000002;0.6399999999998732;0.023748739620853828
-0.08000000000000002;0.6399999999998881;0.024987272480011258
-0.07800000000000001;0.6399999999999012;0.026291644348780577
-0.07599999999999996;0.6399999999999129;0.02766490413627801
-0.07400000000000001;0.6399999999999232;0.029110149422564225
-0.07200000000000001;0.6399999999999322;0.030630511596800362
-0.07000000000000006;0.6399999999999401;0.032229138318290246
-0.068;0.6399999999999472;0.03390917306543456
-0.066;0.6399999999999534;0.0356737315442054
-0.064;0.6399999999999588;0.03752587474147636
-0.062;0.6399999999999637;0.03946857843055666
-0.06000000000000005;0.6399999999999679;0.041504698968209915
-0.057999999999999996;0.6399999999999717;0.04363693526561313
-0.055999999999999994;0.639999999999975;0.0458677868715913
-0.05399999999999999;0.639999999999978;0.048199508176394366
-0.05199999999999999;0.6399999999999806;0.05063405882921347
-0.050000000000000044;0.6399999999999829;0.05317305056353839
-0.04800000000000004;0.6399999999999849;0.055817690741422885
-0.04599999999999993;0.6399999999999867;0.05856872306057453
-0.04400000000000004;0.6399999999999882;0.06142636601578665
-0.04200000000000004;0.6399999999999897;0.06439024986665919
-0.040000000000000036;0.6399999999999908;0.06745935303350777
-0.038000000000000034;0.6399999999999919;0.07063193901908342
-0.03600000000000003;0.6399999999999928;0.07390549512894487
-0.03400000000000003;0.6399999999999937;0.0772766744319607
-0.03200000000000003;0.6399999999999945;0.08074124255582427
-0.030000000000000027;0.6399999999999951;0.0842940310417815
-0.028000000000000025;0.6399999999999957;0.08792889907789837
-0.026000000000000023;0.6399999999999961;0.09163870548073115
-0.02400000000000002;0.6399999999999966;0.09541529279091787
-0.02200000000000002;0.639999999999997;0.0992494852793696
-0.020000000000000018;0.6399999999999973;0.10313110251934368
-0.018000000000000016;0.6399999999999977;0.10704898995987382
-0.016000000000000014;0.6399999999999979;0.11099106763506016
-0.014000000000000012;0.6399999999999982;0.11494439776265951
-0.01200000000000001;0.6399999999999985;0.11889527152976527
-0.010000000000000009;0.6399999999999986;0.12282931484339413
-0.008000000000000007;0.6399999999999988;0.12673161225478602
-0.006000000000000005;0.6399999999999989;0.13058684766799114
-0.0040000000000000036;0.639999999999999;0.13437945983986274
-0.0020000000000000018;0.6399999999999991;0.13809381009668253
0.0;0.6399999999999992;0.14171435916091618
0.0020000000000000018;0.6399999999999993;0.1452258495282677
0.0040000000000000036;0.6399999999999995;0.14861348948678701
0.006000000000000005;0.6399999999999996;0.15186313464874693
0.008000000000000007;0.6399999999999996;0.15496146278929768
0.010000000000000009;0.6399999999999996;0.15789613786337006
0.01200000000000001;0.6399999999999997;0.16065595930570617
0.014000000000000012;0.6399999999999997;0.16323099310150385
0.016000000000000014;0.6399999999999997;0.16561268163190515
0.018000000000000016;0.6399999999999998;0.16779392992685335
0.020000000000000018;0.6399999999999998;0.16976916666904274
0.02200000000000002;0.6399999999999998;0.17153437905381028
0.02400000000000002;0.6399999999999999;0.17308712138592489
0.026000000000000023;0.6399999999999999;0.17442649805038002
0.028000000000000025;0.6399999999999999;0.1755531221980701
0.029999999999999916;0.6399999999999999;0.17646905211032574
0.03200000000000003;0.6399999999999999;0.17717770772629057
0.03400000000000003;0.6399999999999999;0.17768377021822346
0.03600000000000003;0.6399999999999999;0.17799306777380827
0.038000000000000034;0.6399999999999999;0.17811245088953567
0.039999999999999925;0.6399999999999999;0.17804966050109242
0.04200000000000004;0.6399999999999999;0.17781319218554215
0.04400000000000004;0.6399999999999999;0.1774121594813585
0.04599999999999993;0.6399999999999999;0.17685615910427743
0.04800000000000004;0.6399999999999999;0.17615514050860442
0.04999999999999993;0.64;0.17531928187574397
0.052000000000000046;0.64;0.1743588742229172
0.05400000000000005;0.64;0.17328421493263746
0.05599999999999994;0.64;0.17210551162321822
0.05800000000000005;0.64;0.17083279692348216
0.05999999999999994;0.64;0.16947585439128024
0.061999999999999944;0.64;0.16804415553106847
0.06400000000000006;0.64;0.16654680762429158
0.06599999999999995;0.64;0.16499251188948807
0.06800000000000006;0.64;0.1633895313353039
0.06999999999999995;0.64;0.16174566755719602
0.07199999999999995;0.64;0.1600682456540097
0.07400000000000007;0.64;0.15836410639897106
0.07599999999999996;0.64;0.1566396047871396
0.07799999999999996;0.64;0.15490061409230782
0.07999999999999996;0.64;0.15315253459650036
0.08199999999999996;0.64;0.15140030620012332
0.08400000000000007;0.64;0.14964842417602506
0.08599999999999997;0.64;0.14790095739316222
0.08799999999999997;0.64;0.1461615684018112
0.08999999999999997;0.64;0.144433534839808
0.09199999999999997;0.64;0.14271977168637273
0.09399999999999997;0.64;0.14102285395457956
0.09600000000000009;0.64;0.13934503947481916
0.09799999999999998;0.64;0.13768829147843198
0.09999999999999998;0.64;0.1360543007428297
0.10199999999999998;0.64;0.1344445071063459
0.10399999999999998;0.64;0.132860120203032
0.1060000000000001;0.64;0.13130213930432846
0.10799999999999998;0.64;0.1297713721865648
0.10999999999999999;0.64;0.12826845297066405
0.11199999999999999;0.64;0.12679385890356995
0.11399999999999999;0.64;0.12534792607038112
0.1160000000000001;0.64;0.12393086404200376
0.118;0.64;0.12254276947604328
0.12;0.64;0.12118363869882687
0.122;0.64;0.11985337930422234
0.124;0.64;0.1185518208108283
0.126;0.64;0.11727872442314523
0.1279999999999999;0.64;0.11603379194506482
0.13;0.64;0.11481667389549981
0.132;0.64;0.11362697687646506
0.134;0.64;0.11246427024370667
0.136;0.64;0.11132809212899485
0.1379999999999999;0.64;0.11021795486189744
0.14;0.64;0.10913334983705111
0.14200000000000002;0.64;0.1080737518709408
0.14400000000000002;0.64;0.10703862309003695
0.14600000000000002;0.64;0.10602741638977062
0.1479999999999999;0.64;0.10503957850152332
0.15000000000000002;0.64;0.10407455270239155
0.15200000000000002;0.64;0.10313178120013963
0.15400000000000003;0.64;0.10221070722348234
0.15600000000000003;0.64;0.10131077684555954
0.15799999999999992;0.64;0.1004314405663829
0.15999999999999992;0.64;0.09957215467796138
0.16200000000000003;0.64;0.09873238243388957
0.16400000000000003;0.64;0.09791159504337532
0.16600000000000004;0.64;0.0971092725079644
0.16799999999999993;0.64;0.09632490431762229
0.16999999999999993;0.64;0.09555799002136951
0.17200000000000004;0.64;0.09480803968626211
0.17400000000000004;0.64;0.09407457425726222
0.17600000000000005;0.64;0.09335712582935134
0.17799999999999994;0.64;0.09265523784215608
0.17999999999999994;0.64;0.0919684652063835
0.18200000000000005;0.64;0.09129637437042248
0.18400000000000005;0.64;0.09063854333466594
0.18600000000000005;0.64;0.08999456162032682
0.18799999999999994;0.64;0.0893640301988331
0.18999999999999995;0.64;0.08874656138726597
0.19199999999999995;0.64;0.08814177871471571
0.19400000000000006;0.64;0.0875493167639283
0.19600000000000006;0.64;0.08696882099212422
0.19799999999999995;0.64;0.08639994753446405
0.19999999999999996;0.64;0.08584236299323103
0.20199999999999996;0.64;0.08529574421546489
0.20400000000000007;0.64;0.08475977806146662
0.20600000000000007;0.64;0.08423416116629795
0.20799999999999996;0.64;0.08371859969616391
0.20999999999999996;0.64;0.08321280910131708
0.21199999999999997;0.64;0.08271651386693298
0.21400000000000008;0.64;0.0822294472632159
0.21600000000000008;0.64;0.08175135109582266
0.21800000000000008;0.64;0.08128197545755736
0.21999999999999997;0.64;0.08082107848214415
0.22199999999999998;0.64;0.08036842610077942
0.22399999999999998;0.64;0.07992379180204846
0.2260000000000001;0.64;0.07948695639571213
0.2280000000000001;0.64;0.07905770778077034
0.22999999999999998;0.64;0.0786358407181496
0.23199999999999998;0.64;0.07822115660828675
0.23399999999999999;0.64;0.07781346327382999
0.2360000000000001;0.64;0.0774125747476271
0.2380000000000001;0.64;0.07701831106611921
0.24;0.64;0.07663049806823378
0.242;0.64;0.07624896719981843
0.244;0.64;0.07587355532364111
0.2460000000000001;0.64;0.07550410453495697
0.2480000000000001;0.64;0.07514046198260461
0.25;0.64;0.07478247969559698
0.252;0.64;0.07443001441513697
0.254;0.64;0.07408292743198501
0.256;0.64;0.07374108442909379
0.2580000000000001;0.64;0.07340435532940781
0.26;0.64;0.0730726141487257
0.262;0.64;0.07274573885351697
0.264;0.64;0.07242361122356716
0.266;0.64;0.07210611671934349
0.2680000000000001;0.64;0.07179314435394793
0.27;0.64;0.07148458656953645
0.272;0.64;0.07118033911808054
0.274;0.64;0.07088030094633678
0.276;0.64;0.07058437408490731
0.27800000000000014;0.64;0.0702924635412576
0.28;0.64;0.07000447719656969
0.28200000000000003;0.64;0.0697203257063104
0.28400000000000003;0.64;0.06943992240438396
0.28600000000000003;0.64;0.06916318321076106
0.28800000000000003;0.64;0.06889002654245775
0.2899999999999999;0.64;0.06862037322775381
0.29200000000000004;0.64;0.06835414642353821
0.29400000000000004;0.64;0.06809127153566799
0.29600000000000004;0.64;0.06783167614224223
0.29800000000000004;0.64;0.06757528991967655
0.29999999999999993;0.64;0.06732204457148656
0.30200000000000005;0.64;0.06707187375967705
0.30400000000000005;0.64;0.06682471303864024
0.30600000000000005;0.64;0.06658049979148024
0.30800000000000005;0.64;0.06633917316866082
0.30999999999999994;0.64;0.06610067402890164
0.31200000000000006;0.64;0.06586494488223403
0.31400000000000006;0.64;0.06563192983513458
0.31600000000000006;0.64;0.06540157453766444
0.31800000000000006;0.64;0.06517382613253167
0.31999999999999995;0.64;0.06494863320600894
0.32199999999999995;0.64;0.06472594574063624
0.32400000000000007;0.64;0.06450571506963694
0.32600000000000007;0.64;0.06428789383298911
0.32800000000000007;0.64;0.06407243593508327
0.32999999999999996;0.64;0.06385929650390829
0.33199999999999996;0.64;0.06364843185170906
0.3340000000000001;0.64;0.06343979943705691
0.3360000000000001;0.64;0.06323335782828116
0.3380000000000001;0.64;0.06302906666821084
0.33999999999999997;0.64;0.06282688664017225
0.34199999999999997;0.64;0.06262677943520069
0.3440000000000001;0.64;0.06242870772041446
0.3460000000000001;0.64;0.06223263510851143
0.3480000000000001;0.64;0.06203852612834361
0.35;0.64;0.06184634619652715
0.352;0.64;0.06165606159005256
0.354;0.64;0.06146763941985264
0.3560000000000001;0.64;0.06128104760529632
0.3580000000000001;0.64;0.06109625484956917
0.36;0.64;0.06091323061591171
0.362;0.64;0.060731945104678525
0.364;0.64;0.06055236923118981
0.3660000000000001;0.64;0.06037447460434693
0.3680000000000001;0.64;0.060198233505979734
0.37;0.64;0.06002361887090153
0.372;0.64;0.05985060426764419
0.374;0.64;0.05967916387984542
0.3760000000000001;0.64;0.059509272488270135
0.3780000000000001;0.64;0.05934090545343511
0.38;0.64;0.059174038698821305
0.382;0.64;0.059008648694646317
0.384;0.64;0.05884471244217963
0.386;0.64;0.058682207458581326
0.3880000000000001;0.64;0.058521111762242374
0.39;0.64;0.058361403858609266
0.392;0.64;0.05820306272647843
0.394;0.64;0.05804606780473528
0.396;0.64;0.057890398979532055
0.39800000000000013;0.64;0.057736036571881
0.4;0.64;0.057582961325649856
0.402;0.64;0.05743115439594791
0.404;0.64;0.05728059733788318
0.406;0.64;0.05713127209568343
0.40800000000000014;0.64;0.05698316099216366
0.4099999999999999;0.64;0.05683624671852856
0.41200000000000003;0.64;0.056690512324502576
0.41400000000000003;0.64;0.056545941208764404
0.41600000000000004;0.64;0.05640251710969228
0.41800000000000004;0.64;0.056260224096392177
0.41999999999999993;0.64;0.05611904656001025
0.42200000000000004;0.64;0.05597896920531527
0.42400000000000004;0.64;0.05583997704254032
0.42600000000000005;0.64;0.05570205537948009
0.42800000000000005;0.64;0.05556518981382777
0.42999999999999994;0.64;0.0554293662257491
0.43200000000000005;0.64;0.055294570770682824
0.43400000000000005;0.64;0.05516078987235866
0.43600000000000005;0.64;0.05502801021602966
0.43800000000000006;0.64;0.05489621874190581
0.43999999999999995;0.64;0.05476540263878658
0.44200000000000006;0.64;0.05463554933788446
0.44400000000000006;0.64;0.05450664650682983
0.44600000000000006;0.64;0.05437868204385886
0.44800000000000006;0.64;0.05425164407216795
0.44999999999999996;0.64;0.054125520934437635
0.45199999999999996;0.64;0.054000301187516773
0.45399999999999996;0.64;0.05387597359726029
0.45599999999999996;0.64;0.05375252713351949
0.4580000000000002;0.64;0.05362995096527587
0.45999999999999996;0.64;0.05350823445591494
0.46199999999999997;0.64;0.05338736715863925
0.46399999999999997;0.64;0.053267338812006695
0.46599999999999997;0.64;0.05314813933560169
0.4680000000000002;0.64;0.05302975882582642
0.47;0.64;0.05291218755180964
0.472;0.64;0.0527954159514367
0.474;0.64;0.05267943462748082
0.476;0.64;0.052564234343852254
0.478;0.64;0.052449806021945496
0.48;0.64;0.05233614073708997
0.482;0.64;0.052223229715097706
0.484;0.64;0.05211106432890581
0.486;0.64;0.05199963609531148
0.488;0.64;0.05188893667179435
0.49;0.64;0.05177895785342602
0.492;0.64;0.05166969156986252
0.494;0.64;0.05156112988241763
0.496;0.64;0.05145326498121421
0.498;0.64;0.051346089182411694
0.5;0.64;0.051239594925506844
0.502;0.64;0.05113377477070576
0.504;0.64;0.05102862139636503
0.506;0.64;0.050924127596499634
0.508;0.64;0.05082028627835601
0.51;0.64;0.05071709046004788
0.512;0.64;0.05061453326825314
0.514;0.64;0.05051260793597011
0.516;0.64;0.050411307800330867
0.518;0.64;0.05031062630047079
0.52;0.64;0.050210556975451764
0.522;0.64;0.050111093462237646
0.524;0.64;0.050012229493721826
0.526;0.64;0.049913958896802474
0.528;0.64;0.049816275590507005
0.53;0.64;0.04971917358416266
0.532;0.64;0.04962264697561231
0.534;0.64;0.04952668994947422
0.536;0.64;0.04943129677544441
0.538;0.64;0.049336461806640274
0.54;0.64;0.04924217947798472
0.542;0.64;0.04914844430462903
0.544;0.64;0.0490552508804139
0.546;0.64;0.048962593876367234
0.548;0.64;0.048870468039237766
0.55;0.64;0.04877886819006363
0.548;0.4895960353082801;0.04503633150129401
0.546;0.35686500233139473;0.04495249110028229
0.5439999999999999;0.23973027685243975;0.04486913277508627
0.5419999999999999;0.1363592444321653;0.04478624458339583
0.54;0.045134628504307606;0.0447038193176465
0.538;-0.03537081249150231;0.04462185116695612
0.536;-0.1064166148115111;0.04454033493076145
0.5339999999999999;-0.16911431530055637;0.044459265739252365
0.5319999999999999;-0.2244448417813153;0.04437863893060803
0.53;-0.2732738600189567;0.04429844998898147
0.528;-0.3163653173699251;0.04421869450980126
0.526;-0.3543933950100108;0.044139368178741624
0.5239999999999999;-0.387953055738633;0.04406046675810858
0.5219999999999999;-0.41756935238343185;0.04398198607751897
0.52;-0.44370564243849153;0.04390392202719107
0.518;-0.4667708374571361;0.04382627055289978
0.516;-0.48712580061859945;0.0437490276520287
0.514;-0.5050889925608144;0.043672189370363976
0.5119999999999999;-0.5209414538103516;0.04359575179941259
0.51;-0.5349312017614095;0.043519711074090695
0.508;-0.5472771109961583;0.04344406337068218
0.506;-0.5581723376554146;0.04336880490500055
0.504;-0.5677873414351654;0.043293931930699234
0.5019999999999999;-0.5762725524891346;0.04321944073769823
0.5;-0.5837607249620385;0.043145327650699034
0.498;-0.5903690139753959;0.04307158902776614
0.496;-0.5962008085610676;0.042998221258963944
0.49399999999999994;-0.6013473492194326;0.04292522076503177
0.49199999999999994;-0.6058891554094652;0.04285258399609226
