Potential (V);ic (A);if (A) 
-0.49450000000000005;0.47529424558280553;3.6038468852650496e-06
-0.49300000000000005;0.4758471863025021;3.7106866794159516e-06
-0.49150000000000005;0.4763351547749472;3.820697367731777e-06
-0.49000000000000005;0.47676578544043896;3.9339748853030085e-06
-0.48850000000000005;0.4771458156688934;4.05060843108821e-06
-0.48700000000000004;0.47748119116839294;4.170700637189782e-06
-0.48550000000000004;0.477777159007904;4.294356275305659e-06
-0.48400000000000004;0.47803834970953724;4.421677159842611e-06
-0.48250000000000004;0.47826884969471245;4.552778365273514e-06
-0.48100000000000004;0.47847226521767533;4.687765768350802e-06
-0.47950000000000004;0.47865177878662774;4.826756676105922e-06
-0.47800000000000004;0.4788101989552001;4.969867958782562e-06
-0.47650000000000003;0.4789500042632722;5.117227551972991e-06
-0.47500000000000003;0.4790733820146107;5.26896040712538e-06
-0.47350000000000003;0.47918226249801477;5.425190517788099e-06
-0.47200000000000003;0.4792783491873707;5.58605358488695e-06
-0.47050000000000003;0.47936314539310704;5.7516940778573125e-06
-0.46900000000000003;0.4794379777820202;5.922244762782486e-06
-0.4675;0.4795040171334491;6.097856642971989e-06
-0.466;0.4795622966565338;6.27867785872337e-06
-0.4645;0.47961372815514014;6.464861990035846e-06
-0.463;0.47965911629335556;6.656572887153775e-06
-0.4615;0.47969917118474475;6.853970845202048e-06
-0.4600000000000001;0.47973451950232904;7.057226268213783e-06
-0.4585;0.4797657142831087;7.2665102573266126e-06
-0.4570000000000001;0.4797932435805236;7.482009624086348e-06
-0.4555;0.47981753810022265;7.70390068109881e-06
-0.45400000000000007;0.47983897793860675;7.93237637121485e-06
-0.4525;0.4798578985295727;8.167633034075436e-06
-0.45100000000000007;0.4798745958924952;8.409870986416578e-06
-0.44950000000000007;0.4798893312635556;8.659299019479736e-06
-0.44800000000000006;0.4799023351828749;8.916129694913574e-06
-0.44650000000000006;0.4799138111013956;9.180584598879178e-06
-0.44500000000000006;0.47992393856394444;9.45288658561348e-06
-0.44350000000000006;0.4799328760182748;9.733273124246203e-06
-0.44200000000000006;0.4799407632940384;1.0021984828909088e-05
-0.44050000000000006;0.47994772379046957;1.0319265326860845e-05
-0.43900000000000006;0.47995386640701054;1.0625371709767003e-05
-0.43750000000000006;0.4799592872470817;1.0940567391260522e-05
-0.43600000000000005;0.4799640711216539;1.1265120994239508e-05
-0.43450000000000005;0.4799682928761462;1.1599310999275352e-05
-0.43300000000000005;0.47997201856140914;1.1943423909879114e-05
-0.43150000000000005;0.4799753064671137;1.229775639387868e-05
-0.43000000000000005;0.479978208033714;1.2662612203697527e-05
-0.42850000000000005;0.47998076865725137;1.3038303206824561e-05
-0.42700000000000005;0.4799830283995918;1.3425152740577972e-05
-0.42550000000000004;0.47998502261520787;1.3823493847117354e-05
-0.42400000000000004;0.4799867825043121;1.423366605383126e-05
-0.42250000000000004;0.47998833560099546;1.4656024491960565e-05
-0.42100000000000004;0.479989706204008;1.5090931211789124e-05
-0.41950000000000004;0.47999091575692127;1.553875796845466e-05
-0.41800000000000004;0.47999198318362063;1.5999893232652886e-05
-0.41650000000000004;0.47999292518437664;1.6474728783590278e-05
-0.41500000000000004;0.479993756497126;1.6963676604743373e-05
-0.4135000000000001;0.47999449012805245;1.7467155743547342e-05
-0.41200000000000003;0.4799951375550726;1.798559983204461e-05
-0.41050000000000003;0.4799957089074126;1.8519453898837854e-05
-0.40900000000000003;0.4799962131240829;1.9069178739632554e-05
-0.4075000000000001;0.4799966580937327;1.9635246541239336e-05
-0.406;0.47999705077807037;2.0218145214313805e-05
-0.4045;0.47999739732078206;2.0818377327285858e-05
-0.403;0.47999770314365175;2.143645945060904e-05
-0.4015000000000001;0.47999797303138697;2.2072924599795206e-05
-0.4;0.4799982112064774;2.2728319667358705e-05
-0.3985;0.47999842139525695;2.3403212333057965e-05
-0.397;0.4799986068862038;2.4098183335189615e-05
-0.3955000000000001;0.4799987705813899;2.481383253809735e-05
-0.394;0.47999891504188463;2.5550777532167738e-05
-0.39250000000000007;0.47999904252782377;2.630965512612911e-05
-0.391;0.47999915503377016;2.709112068400461e-05
-0.38950000000000007;0.47999925431991936;2.7895848676516e-05
-0.388;0.4799993419396385;2.8724535810208083e-05
-0.38650000000000007;0.47999941926376927;2.9577898218530443e-05
-0.38500000000000006;0.4799994875020752;3.0456673850882494e-05
-0.38350000000000006;0.47999954772216874;3.1361623100735403e-05
-0.382;0.4799996008662148;3.2293530481178276e-05
-0.38050000000000006;0.4799996477656709;3.3253201645632885e-05
-0.37900000000000006;0.47999968915429553;3.424146894388565e-05
-0.37750000000000006;0.4799997256796287;3.525918948573298e-05
-0.376;0.479999757913122;3.6307244931046524e-05
-0.37450000000000006;0.47999978635907997;3.7386546186322506e-05
-0.37300000000000005;0.4799998114625498;3.8498028762176095e-05
-0.37150000000000005;0.4799998336162842;3.964265895116372e-05
-0.37000000000000005;0.47999985316688615;4.082143144623612e-05
-0.36850000000000005;0.47999987042023184;4.203537110477893e-05
-0.36700000000000005;0.47999988564625595;4.328553376669026e-05
-0.36550000000000005;0.4799998990831751;4.457300794040635e-05
-0.36400000000000005;0.4799999109412146;4.589891547266184e-05
-0.36250000000000004;0.4799999214058977;4.726441140103194e-05
-0.36100000000000004;0.47999993064094815;4.867068644106289e-05
-0.35950000000000004;0.47999993879085157;5.0118968572843935e-05
-0.35800000000000004;0.4799999459831161;5.161052141465312e-05
-0.35650000000000004;0.47999995233026727;5.314664897830452e-05
-0.35500000000000004;0.47999995793160855;5.472869419307947e-05
-0.35350000000000004;0.47999996287477487;5.6358041489334346e-05
-0.35200000000000004;0.4799999672371038;5.8036117424124675e-05
-0.35050000000000003;0.47999997108684556;5.976439318523841e-05
-0.3490000000000001;0.47999997448423076;6.154438373871725e-05
-0.34750000000000003;0.4799999774824127;6.337765170441194e-05
-0.34600000000000003;0.479999980128299;6.526580735609606e-05
-0.34450000000000003;0.47999998246328535;6.721051066160918e-05
-0.3430000000000001;0.47999998452390363;6.921347304751054e-05
-0.3415;0.4799999863423929;7.127645815537395e-05
-0.3400000000000001;0.47999998794720405;7.340128555282314e-05
-0.3385;0.4799999893634449;7.558982877619924e-05
-0.3370000000000001;0.4799999906132731;7.784402144461229e-05
-0.3355;0.4799999917162426;8.016585627211088e-05
-0.3340000000000001;0.4799999926896097;8.255738790381995e-05
-0.3325;0.47999999354860323;8.502073514727211e-05
-0.33100000000000007;0.4799999943066623;8.755808286942068e-05
-0.3295;0.4799999949756471;9.01716833365567e-05
-0.32800000000000007;0.47999999556602413;9.286386021759337e-05
-0.3265;0.47999999608703003;9.5637008732972e-05
-0.32500000000000007;0.47999999654681613;9.849359986073713e-05
-0.3235;0.4799999969525759;0.00010143618209381236
-0.32200000000000006;0.4799999973106577;0.00010446738335202844
-0.3205;0.47999999762666373;0.00010758991480150607
-0.31900000000000006;0.4799999979055381;0.00011080657269640073
-0.31750000000000006;0.47999999815164385;0.00011412024187086206
-0.31600000000000006;0.47999999836883145;0.00011753389806201663
-0.3145;0.4799999985604988;0.00012105061109516308
-0.31300000000000006;0.47999999872964466;0.0001246735489504134
-0.31150000000000005;0.4799999988789153;0.00012840597917087627
-0.31000000000000005;0.47999999901064627;0.00013225127420647608
-0.3085;0.4799999991268984;0.00013621291370065442
-0.30700000000000005;0.4799999992294905;0.00014029448865003017
-0.30550000000000005;0.47999999932002774;0.00014449970486118106
-0.30400000000000005;0.4799999993999266;0.00014883238715700166
-0.30250000000000005;0.4799999994704371;0.0001532964833386607
-0.30100000000000005;0.47999999953266237;0.00015789606822611725
-0.29950000000000004;0.47999999958757594;0.00016263534863499411
-0.29800000000000004;0.4799999996360371;0.00016751866700756145
-0.29650000000000004;0.47999999967880386;0.00017255050692459946
-0.29500000000000004;0.4799999997165454;0.00017773549748511134
-0.29350000000000004;0.4799999997498522;0.00018307841888976766
-0.29200000000000004;0.4799999997792453;0.00018858420724953318
-0.29050000000000004;0.47999999980518465;0.0001942579601709894
-0.28900000000000003;0.47999999982807606;0.00020010494281559873
-0.28750000000000003;0.4799999998482777;0.0002061305935374408
-0.28600000000000003;0.47999999986610553;0.00021234052980541174
-0.2845000000000001;0.47999999988183856;0.0002187405551388298
-0.28300000000000003;0.47999999989572284;0.00022533666542491233
-0.28150000000000003;0.4799999999079757;0.00023213505594387373
-0.28;0.4799999999187889;0.00023914212848802097
-0.2785;0.4799999999283314;0.0002463644991168239
-0.2770000000000001;0.4799999999367527;0.0002538090053644948
-0.2755;0.47999999994418446;0.00026148271522180187
-0.274;0.47999999995074294;0.000269392934752557
-0.2725000000000001;0.4799999999565308;0.00027754721730148405
-0.271;0.47999999996163856;0.0002859533726832336
-0.2695000000000001;0.4799999999661462;0.0002946194764925659
-0.26800000000000007;0.4799999999701241;0.00030355388034866904
-0.2665;0.47999999997363463;0.0003127652218246679
-0.26500000000000007;0.4799999999767326;0.0003222624355893426
-0.2635;0.4799999999794666;0.0003320547645072746
-0.262;0.4799999999818793;0.0003421517712801274
-0.26050000000000006;0.47999999998400855;0.0003525633508953899
-0.259;0.4799999999858876;0.00036329974302490927
-0.25750000000000006;0.47999999998754583;0.0003743715456583438
-0.25600000000000006;0.4799999999890093;0.00038578972874864177
-0.2545;0.4799999999903007;0.000397565648708202
-0.25300000000000006;0.4799999999914404;0.0004097110635957853
-0.2515;0.4799999999924462;0.00042223814865171406
-0.25000000000000006;0.4799999999933338;0.00043515951311119206
-0.24850000000000005;0.4799999999941171;0.0004484882170170202
-0.247;0.47999999999480836;0.0004622377893788964
-0.24550000000000005;0.47999999999541837;0.0004764222467739524
-0.24400000000000005;0.4799999999959567;0.0004910561131766487
-0.24250000000000005;0.4799999999964318;0.0005061544400227901
-0.24100000000000005;0.4799999999968511;0.0005217328279279977
-0.2395;0.4799999999972211;0.0005378074489160754
-0.23800000000000004;0.4799999999975476;0.0005543950697934632
-0.23650000000000004;0.47999999999783577;0.0005715130765032556
-0.23500000000000004;0.4799999999980901;0.0005891794998699099
-0.23350000000000004;0.4799999999983145;0.0006074130422228865
-0.23200000000000004;0.4799999999985125;0.0006262331052891239
-0.23050000000000004;0.4799999999986873;0.0006456598196315305
-0.22900000000000004;0.4799999999988416;0.0006657140751286946
-0.22750000000000004;0.4799999999989777;0.0006864175531771686
-0.22600000000000003;0.4799999999990978;0.0007077927600388826
-0.22450000000000003;0.47999999999920384;0.0007298630622112654
-0.22300000000000003;0.4799999999992973;0.0007526527231435765
-0.22150000000000003;0.4799999999993799;0.0007761869416283368
-0.22000000000000008;0.4799999999994528;0.000800491892411021
-0.21850000000000003;0.47999999999951704;0.0008255947683131129
-0.21700000000000003;0.4799999999995738;0.0008515238245032749
-0.21550000000000002;0.4799999999996239;0.00087830842510226
-0.21400000000000002;0.4799999999996681;0.0009059790916456008
-0.21250000000000008;0.4799999999997071;0.0009345675541510414
-0.21100000000000002;0.4799999999997415;0.0009641068045568642
-0.20950000000000002;0.4799999999997719;0.0009946311527569873
-0.20800000000000007;0.4799999999997987;0.0010261762852727813
-0.20650000000000002;0.4799999999998223;0.0010587793269763901
-0.20500000000000007;0.4799999999998432;0.0010924789054787085
-0.20350000000000001;0.47999999999986165;0.0011273152190151268
-0.202;0.4799999999998779;0.0011633301073554298
-0.20050000000000007;0.47999999999989224;0.0012005671263581672
-0.199;0.4799999999999049;0.0012390716260449381
-0.19750000000000006;0.47999999999991605;0.001278890832609002
-0.19600000000000006;0.47999999999992593;0.0013200739342562407
-0.1945;0.47999999999993465;0.0013626721715674713
-0.19300000000000006;0.4799999999999423;0.0014067389318605217
-0.1915;0.4799999999999491;0.0014523298486196524
-0.19000000000000006;0.4799999999999551;0.0014995029054917213
-0.18850000000000006;0.47999999999996035;0.0015483185454701085
-0.187;0.479999999999965;0.001598839785578639
-0.18550000000000005;0.4799999999999691;0.0016511323369072513
-0.18400000000000005;0.4799999999999727;0.0017052647307629271
-0.18250000000000005;0.47999999999997595;0.0017613084509072031
-0.18100000000000005;0.4799999999999788;0.0018193380722165775
-0.1795;0.4799999999999813;0.0018794314061845552
-0.17800000000000005;0.47999999999998344;0.0019416696535135476
-0.17650000000000005;0.4799999999999854;0.002006137564067437
-0.17500000000000004;0.47999999999998716;0.0020729236046433323
-0.17350000000000004;0.47999999999998866;0.002142120134876648
-0.17200000000000004;0.47999999999999;0.0022138235915924406
-0.17050000000000004;0.47999999999999116;0.002288134682034109
-0.16900000000000004;0.4799999999999922;0.0023651585864485703
-0.16750000000000004;0.4799999999999931;0.002445005170205491
-0.16600000000000004;0.47999999999999393;0.002527789206084932
-0.16450000000000004;0.4799999999999946;0.0026136306071093377
-0.16300000000000003;0.47999999999999526;0.0027026546702495413
-0.16150000000000003;0.4799999999999958;0.0027949923316017717
-0.16000000000000003;0.4799999999999963;0.0028907804334057804
-0.15850000000000003;0.4799999999999967;0.002990162003330251
-0.15700000000000003;0.4799999999999971;0.00309328654670204
-0.15550000000000003;0.47999999999999743;0.00320031035178715
-0.15400000000000003;0.47999999999999776;0.0033113968090269213
-0.15250000000000008;0.479999999999998;0.003426716744342413
-0.15100000000000002;0.4799999999999982;0.0035464487672070737
-0.14950000000000002;0.47999999999999843;0.003670779633818001
-0.14800000000000008;0.47999999999999865;0.0037999046259451857
-0.14650000000000002;0.4799999999999988;0.003934027945770609
-0.14500000000000007;0.4799999999999989;0.004073363127234356
-0.14350000000000002;0.4799999999999991;0.004218133464219049
-0.14200000000000002;0.4799999999999992;0.004368572456005217
-0.14050000000000007;0.47999999999999926;0.0045249242702707715
-0.139;0.4799999999999993;0.004687444223916087
-0.13750000000000007;0.47999999999999937;0.004856399281998426
-0.13600000000000007;0.4799999999999995;0.005032068574860772
-0.1345;0.47999999999999954;0.005214743933633306
-0.13300000000000006;0.4799999999999996;0.005404730443996909
-0.1315;0.47999999999999965;0.005602347018229872
-0.13000000000000006;0.47999999999999965;0.005807926985206919
-0.12850000000000006;0.4799999999999997;0.006021818698095106
-0.127;0.47999999999999976;0.006244386159187304
-0.12550000000000006;0.47999999999999976;0.006476009661214831
-0.12400000000000005;0.4799999999999998;0.00671708644428677
-0.12250000000000005;0.4799999999999998;0.006968031367372274
-0.12100000000000005;0.4799999999999998;0.007229277592975317
-0.1195;0.47999999999999987;0.00750127728343544
-0.11800000000000005;0.47999999999999987;0.007784502306919994
-0.11650000000000005;0.47999999999999987;0.008079444950913325
-0.11500000000000005;0.47999999999999987;0.008386618640513677
-0.11350000000000005;0.4799999999999999;0.008706558658593065
-0.11200000000000004;0.4799999999999999;0.009039822864261955
-0.11050000000000004;0.4799999999999999;0.009386992405706288
-0.10900000000000004;0.4799999999999999;0.009748672422822036
-0.10750000000000004;0.4799999999999999;0.010125492734511111
-0.10600000000000004;0.4799999999999999;0.010518108504907975
-0.10450000000000004;0.4799999999999999;0.010927200881925071
-0.10300000000000004;0.4799999999999999;0.011353477600956428
-0.10150000000000003;0.4799999999999999;0.011797673545570833
-0.10000000000000009;0.48;0.012260551256206101
-0.09850000000000003;0.48;0.012742901376962388
-0.09700000000000003;0.48;0.013245543029443942
-0.09550000000000003;0.48;0.013769324101699615
-0.09400000000000003;0.48;0.014315121438944896
-0.09250000000000008;0.48;0.014883840921798877
-0.09100000000000003;0.48;0.015476417416254442
-0.08950000000000002;0.48;0.016093814578516656
-0.08800000000000008;0.48;0.01673702449634252
-0.08650000000000002;0.48;0.017407067147245093
-0.08500000000000008;0.48;0.01810498965244143
-0.08350000000000002;0.48;0.018831865304150628
-0.08200000000000002;0.48;0.019588792342345094
-0.08050000000000007;0.48;0.02037689245586491
-0.07900000000000001;0.48;0.021197308981440063
-0.07750000000000007;0.48;0.022051204773090027
-0.07600000000000007;0.48;0.02293975971333907
-0.07450000000000001;0.48;0.02386416783685125
-0.07300000000000006;0.48;0.02482563403649882
-0.07150000000000001;0.48;0.025825370321598925
-0.07000000000000006;0.48;0.026864591598010794
-0.06850000000000006;0.48;0.027944510940343677
-0.067;0.48;0.02906633432730841
-0.0655;0.48;0.030231254812831728
-0.06400000000000006;0.48;0.03144044610757008
-0.06250000000000006;0.48;0.03269505554829125
-0.061000000000000054;0.48;0.03399619643619684
-0.0595;0.48;0.03534493972970988
-0.057999999999999996;0.48;0.036742305082676924
-0.056500000000000106;0.48;0.03818925122539068
-0.05500000000000005;0.48;0.03968666569334664
-0.05350000000000005;0.48;0.04123535391734788
-0.052000000000000046;0.48;0.04283602769845738
-0.05049999999999999;0.48;0.0444892931022782
-0.049000000000000044;0.48;0.04619563781938015
-0.0475000000000001;0.48;0.047955418052043404
-0.04600000000000004;0.48;0.04976884500195716
-0.044499999999999984;0.48;0.05163597104897701
-0.04300000000000004;0.48;0.053556675727270756
-0.04150000000000009;0.48;0.05553065162200859
-0.040000000000000036;0.48;0.05755739032687552
-0.03850000000000009;0.48;0.059636168619907885
-0.03700000000000003;0.48;0.06176603503190618
-0.035499999999999976;0.48;0.06394579699762934
-0.03400000000000003;0.48;0.06617400879479457
-0.032500000000000084;0.48;0.06844896048871184
-0.031000000000000028;0.48;0.0707686681109742
-0.02949999999999997;0.48;0.07313086530821086
-0.028000000000000025;0.48;0.07553299670097889
-0.02650000000000008;0.48;0.07797221319274918
-0.025000000000000022;0.48;0.08044536946423807
-0.023500000000000076;0.48;0.082949023878436
-0.02200000000000002;0.48;0.08547944100620536
-0.020499999999999963;0.48;0.08803259696094265
-0.019000000000000128;0.48;0.09060418770350974
-0.01750000000000007;0.48;0.09318964044517901
-0.016000000000000014;0.48;0.09578412823703597
-0.014500000000000068;0.48;0.0983825877897133
-0.013000000000000012;0.48;0.10097974051751467
-0.011500000000000066;0.48;0.1035701167473855
-0.010000000000000009;0.48;0.1061480829764573
-0.008500000000000063;0.48;0.10870787200307801
-0.007000000000000006;0.48;0.11124361569730662
-0.005499999999999949;0.48;0.11374938011848022
-0.004000000000000115;0.48;0.1162192026321323
-0.0025000000000000577;0.48;0.11864713062707676
-0.0010000000000000009;0.48;0.12102726138801544
0.0004999999999999449;0.48;0.12335378264107466
0.0020000000000000018;0.48;0.1256210132600981
0.0034999999999999476;0.48;0.12782344360221998
0.004999999999999893;0.48;0.1299557749326588
0.00649999999999995;0.48;0.13201295740134988
0.008000000000000007;0.48;0.13399022604866123
0.009499999999999953;0.48;0.1358831343434591
0.010999999999999899;0.48;0.1376875847939086
0.012499999999999956;0.48;0.139399856218824
0.013999999999999901;0.48;0.14101662732384015
0.015499999999999958;0.48;0.14253499629072885
0.017000000000000015;0.48;0.1439524961580271
0.01849999999999996;0.48;0.14526710584520122
0.019999999999999907;0.48;0.1464772567483554
0.021499999999999964;0.48;0.14758183491144836
0.02300000000000002;0.48;0.14858017885094466
0.024499999999999966;0.48;0.14947207318189037
0.026000000000000023;0.48;0.1502577382580404
0.02749999999999997;0.48;0.15093781609634355
0.028999999999999915;0.48;0.15151335290583393
0.03049999999999997;0.48;0.1519857785815379
0.03200000000000003;0.48;0.15235688355544152
0.033499999999999974;0.48;0.15262879341810318
0.03499999999999992;0.48;0.15280394173652134
0.03649999999999998;0.48;0.15288504149670004
0.03799999999999992;0.48;0.15287505559353792
0.03949999999999998;0.48;0.15277716677704684
0.041000000000000036;0.48;0.15259474744331175
0.04249999999999998;0.48;0.1523313296324527
0.04399999999999993;0.48;0.15199057556472267
0.045499999999999985;0.48;0.1515762490114432
0.04700000000000004;0.48;0.15109218776057592
0.04849999999999999;0.48;0.15054227739848197
0.04999999999999993;0.48;0.14993042659084058
0.05149999999999999;0.48;0.14926054400769245
0.052999999999999936;0.48;0.1485365170008779
0.05449999999999999;0.48;0.14776219210741207
0.05600000000000005;0.48;0.14694135741998907
0.057499999999999885;0.48;0.1460777268365237
0.05899999999999994;0.48;0.1451749261742358
0.0605;0.48;0.14423648111075366
0.061999999999999944;0.48;0.14326580689512997
0.0635;0.48;0.14226619975506724
0.06499999999999995;0.48;0.1412408299134942
0.0665;0.48;0.14019273611742222
0.06799999999999995;0.48;0.13912482157443207
0.0695;0.48;0.13803985118739737
0.07100000000000006;0.48;0.13694044997527433
0.0724999999999999;0.48;0.1358291025673212
0.07399999999999995;0.48;0.13470815365912675
0.07550000000000001;0.48;0.133579809321425
0.07699999999999996;0.48;0.1324461390565505
0.07850000000000001;0.48;0.13130907850198606
0.07999999999999996;0.48;0.13017043268602635
0.0814999999999999;0.48;0.12903187974660482
0.08299999999999996;0.48;0.12789497503060412
0.08450000000000002;0.48;0.12676115549762823
0.08599999999999997;0.48;0.1256317443587856
0.08749999999999991;0.48;0.12450795588759993
0.08899999999999997;0.48;0.12339090034660083
0.09050000000000002;0.48;0.12228158897935039
0.09199999999999997;0.48;0.12118093902357428
0.09350000000000003;0.48;0.12008977870666138
0.09499999999999997;0.48;0.11900885219003758
0.09649999999999992;0.48;0.11793882443382366
0.09799999999999998;0.48;0.11688028595761547
0.09950000000000003;0.48;0.11583375747738858
0.10099999999999998;0.48;0.11479969440223073
0.10249999999999992;0.48;0.11377849117795796
0.10399999999999998;0.48;0.11277048546769024
0.10549999999999993;0.48;0.11177596216212804
0.10699999999999998;0.48;0.11079515721463656
0.10850000000000004;0.48;0.10982826129825841
0.10999999999999988;0.48;0.10887542328363564
0.11149999999999993;0.48;0.10793675353829045
0.11299999999999999;0.48;0.10701232704902683
0.11450000000000005;0.48;0.10610218637037896
0.11599999999999999;0.48;0.10520634440283656
0.11749999999999994;0.48;0.10432478700540708
0.119;0.48;0.10345747544761752
0.12049999999999994;0.48;0.1026043487065429
0.122;0.48;0.10176532561478671
0.12350000000000005;0.48;0.10094030686556267
0.12499999999999989;0.48;0.10012917688122455
0.12649999999999995;0.48;0.0993318055516291
0.128;0.48;0.09854804984874015
0.12949999999999995;0.48;0.09777775532388551
0.131;0.48;0.09702075749392408
0.13249999999999995;0.48;0.09627688312251004
0.1339999999999999;0.48;0.09554595140248544
0.13549999999999995;0.48;0.09482777504522001
0.137;0.48;0.09412216128256548
0.13850000000000007;0.48;0.09342891278685929
0.1399999999999999;0.48;0.09274782851418648
0.14149999999999996;0.48;0.09207870447591117
0.14300000000000002;0.48;0.09142133444321318
0.14449999999999996;0.48;0.09077551058919765
0.14600000000000002;0.48;0.0901410240728502
0.14749999999999996;0.48;0.08951766556892396
0.1489999999999999;0.48;0.08890522574761973
0.15049999999999997;0.48;0.08830349570767922
0.15200000000000002;0.48;0.08771226736632791
0.15349999999999997;0.48;0.08713133380928463
0.15499999999999992;0.48;0.08656048960386131
0.15649999999999997;0.48;0.08599953107798688
0.15799999999999992;0.48;0.08544825656781312
0.15949999999999998;0.48;0.0849064666363909
0.16100000000000003;0.48;0.08437396426572118
0.16249999999999998;0.48;0.08385055502436224
0.16399999999999992;0.48;0.08333604721259998
0.16549999999999998;0.48;0.08283025198705848
0.16700000000000004;0.48;0.08233298346650117
0.16849999999999998;0.48;0.08184405882044482
0.16999999999999993;0.48;0.08136329834208944
0.17149999999999999;0.48;0.08089052550695845
0.17299999999999993;0.48;0.08042556701854904
0.1745;0.48;0.07996825284218893
0.17600000000000005;0.48;0.07951841622819694
0.17749999999999988;0.48;0.07907589372538666
0.17899999999999994;0.48;0.07864052518584715
0.1805;0.48;0.07821215376186744
0.18199999999999994;0.48;0.07779062589582485
0.1835;0.48;0.07737579130375992
0.18499999999999994;0.48;0.07696750295332046
0.1865;0.48;0.07656561703671085
0.18799999999999994;0.48;0.07616999293920286
0.1895;0.48;0.07578049320375091
0.19100000000000006;0.48;0.07539698349217908
0.1924999999999999;0.48;0.07501933254339328
0.19399999999999995;0.48;0.07464741212901564
0.1955;0.48;0.07428109700680471
0.19699999999999995;0.48;0.07392026487221307
0.1985;0.48;0.0735647963083715
0.19999999999999996;0.48;0.0732145747347854
0.2014999999999999;0.48;0.07286948635500153
0.20299999999999996;0.48;0.07252942010346243
0.20450000000000002;0.48;0.07219426759176659
0.20599999999999996;0.48;0.07186392305451865
0.2074999999999999;0.48;0.0715382832949367
0.20899999999999996;0.48;0.07121724763037171
0.21050000000000002;0.48;0.07090071783787391
0.21199999999999997;0.48;0.07058859809993198
0.21350000000000002;0.48;0.07028079495049118
0.21499999999999997;0.48;0.06997721722134534
0.21649999999999991;0.48;0.06967777598899899
0.21799999999999997;0.48;0.06938238452206273
0.21950000000000003;0.48;0.06909095822925791
0.22099999999999997;0.48;0.06880341460808745
0.22249999999999992;0.48;0.06851967319422118
0.22399999999999998;0.48;0.06823965551163969
0.22549999999999992;0.48;0.06796328502357675
0.22699999999999998;0.48;0.06769048708429148
0.22850000000000004;0.48;0.06742118889169035
0.22999999999999998;0.48;0.0671553194408307
0.23149999999999993;0.48;0.0668928094783144
0.23299999999999998;0.48;0.06663359145758752
0.23450000000000004;0.48;0.06637759949515576
0.236;0.48;0.06612476932772336
0.23749999999999993;0.48;0.06587503827025627
0.239;0.48;0.06562834517496983
0.24049999999999994;0.48;0.06538463039124334
0.242;0.48;0.06514383572645534
0.24350000000000005;0.48;0.06490590440773207
0.24499999999999988;0.48;0.06467078104460745
0.24649999999999994;0.48;0.06443841159258164
0.248;0.48;0.06420874331756656
0.24949999999999994;0.48;0.06398172476121597
0.251;0.48;0.06375730570711932
0.25249999999999995;0.48;0.0635354371478481
0.2539999999999999;0.48;0.06331607125284824
0.25549999999999995;0.48;0.06309916133715383
0.257;0.48;0.06288466183091561
0.25850000000000006;0.48;0.06267252824972698
0.2599999999999999;0.48;0.06246271716572911
0.26149999999999995;0.48;0.062255186179485895
0.263;0.48;0.06204989389260329
0.26449999999999996;0.48;0.061846799881089126
0.266;0.48;0.06164586466942763
0.26749999999999996;0.48;0.06144704970535457
0.2689999999999999;0.48;0.061250317335322685
0.27049999999999996;0.48;0.061055630780632246
0.272;0.48;0.06086295411421882
