Potential (V);ic (A);if (A) 
-0.37750000000000006;0.7998563518356594;5.759803237981258e-05
-0.375;0.7998732309399075;6.047719208713043e-05
-0.37250000000000005;0.7998881266971247;6.35005846661502e-05
-0.37;0.7999012721567307;6.667546617041371e-05
-0.36750000000000005;0.7999128729841161;7.000946232636492e-05
-0.365;0.799923110678351;7.351058566445967e-05
-0.36250000000000004;0.7999321454118029;7.718725712992315e-05
-0.36;0.7999401185360899;8.104832530431623e-05
-0.35750000000000004;0.799947154793577;8.510308925900857e-05
-0.355;0.7999533642690153;8.936132345173671e-05
-0.35250000000000004;0.7999588441118562;9.383330002946943e-05
-0.35000000000000003;0.79996368005619;9.85298170784212e-05
-0.34750000000000003;0.7999679477620857;0.0001034622248412773
-0.345;0.7999717139993198;0.00010864245494027143
-0.3425;0.7999750376920132;0.00011408305105637267
-0.34;0.7999779708405202;0.00011979720100028124
-0.3375;0.7999805593349926;0.000125798770734518
-0.3350000000000001;0.7999828436733467;0.00013210234069617707
-0.3325;0.7999848595948689;0.0001387232433596756
-0.33;0.7999866386393678;0.00014567760337816856
-0.3275;0.7999882086406278;0.00015298237928376303
-0.32500000000000007;0.7999895941618768;0.00016065540926646216
-0.3225;0.7999908168800874;0.00016871545793912824
-0.32;0.7999918959251211;0.00017718226535191217
-0.3175;0.799992848179021;0.00018607660179680992
-0.31500000000000006;0.7999936885401383;0.00019542032156404478
-0.3125;0.7999944301562212;0.00020523642326107888
-0.31;0.7999950846301174;0.00021554911207458723
-0.3075;0.7999956622013036;0.00022638386576913206
-0.30500000000000005;0.7999961719060864;0.0002377675051948268
-0.3025;0.7999966217189783;0.00024972826804995095
-0.30000000000000004;0.7999970186774624;0.00026229588830833104
-0.2975;0.799997368992095;0.0002755016792070099
-0.295;0.7999976781436731;0.0002893786218162716
-0.29250000000000004;0.7999979509689833;0.00030396145954404003
-0.29000000000000004;0.7999981917364745;0.0003192867968773044
-0.28750000000000003;0.7999984042130397;0.00033539320627555346
-0.285;0.7999985917229503;0.0003523213402304222
-0.28250000000000003;0.7999987571998657;0.0003701140507854877
-0.28;0.7999989032327309;0.00038881651678963084
-0.2775;0.7999990321062822;0.00040847637906307933
-0.275;0.7999991458367921;0.0004291438841842259
-0.2725;0.7999992462036146;0.0004508720379488028
-0.27;0.7999993347770248;0.0004737167684916367
-0.2675;0.7999994129427849;0.0004977370996740679
-0.265;0.799999481923826;0.0005229953371144083
-0.2625;0.7999995427993811;0.0005495572653806157
-0.26;0.79999959652187;0.000577492359266344
-0.2575;0.7999996439318;0.0006068740088011618
-0.255;0.7999996857709164;0.0006377797601180375
-0.2525;0.799999722693807;0.0006702915720534522
-0.25;0.7999997552781437;0.0007044960915408907
-0.2475;0.7999997840337199;0.0007404849471780322
-0.245;0.7999998094104267;0.000778355064236359
-0.2425;0.7999998318052919;0.0008182090012820463
-0.24;0.799999851568691;0.0008601553113053797
-0.23750000000000004;0.7999998690098296;0.0009043089282825371
-0.235;0.7999998844015803;0.0009507915819905338
-0.23249999999999998;0.7999998979847527;0.0009997322428975744
-0.22999999999999998;0.7999999099718602;0.0010512675995956095
-0.22750000000000004;0.7999999205504456;0.0011055425713384205
-0.22500000000000003;0.7999999298860143;0.0011627108588542383
-0.22249999999999998;0.7999999381246248;0.0012229355359278018
-0.21999999999999997;0.799999945395173;0.0012863896854743877
-0.21750000000000003;0.7999999518114094;0.0013532570839979152
-0.21500000000000002;0.799999957473718;0.0014237329372839937
-0.21250000000000002;0.7999999624706878;0.0014980246728697562
-0.20999999999999996;0.7999999668804983;0.0015763527928027616
-0.20750000000000002;0.7999999707721424;0.0016589517924018387
-0.20500000000000002;0.7999999742065061;0.0017460711497006662
-0.2025;0.7999999772373215;0.0018379763919503897
-0.2;0.7999999799120068;0.001934950244982279
-0.1975;0.7999999822724082;0.0020372938724304603
-0.195;0.7999999843554552;0.0021453282119471943
-0.1925;0.7999999861937377;0.0022593954162128567
-0.19;0.7999999878160162;0.0023798604071801543
-0.1875;0.7999999892476721;0.0025071125525787806
-0.185;0.7999999905111039;0.0026415674742876673
-0.1825;0.7999999916260786;0.002783668998954931
-0.18;0.7999999926100403;0.0029338912619685125
-0.1775;0.7999999934783835;0.003092740976299581
-0.17500000000000004;0.7999999942446936;0.0032607598791393267
-0.1725;0.79999999492096;0.0034385273691473215
-0.16999999999999998;0.7999999955177629;0.003626663348591816
-0.16749999999999998;0.7999999960444396;0.0038258312849364707
-0.16500000000000004;0.7999999965092303;0.004036741507364334
-0.16250000000000003;0.7999999969194065;0.004260154754202989
-0.15999999999999998;0.7999999972813858;0.004496885987854908
-0.15749999999999997;0.7999999976008314;0.004747808494309686
-0.15500000000000003;0.7999999978827411;0.005013858284414383
-0.15250000000000002;0.7999999981315256;0.005296038814453878
-0.15000000000000002;0.7999999983510772;0.005595426043217099
-0.14749999999999996;0.7999999985448307;0.005913173842229401
-0.14500000000000002;0.7999999987158176;0.006250519775191381
-0.14250000000000002;0.799999998866713;0.0066087912610083635
-0.13999999999999996;0.7999999989998777;0.006989412132972561
